scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,32,32768,BJ,0,4,1,596,8.20908e-09,0.770039,0.0516131,0.00412899,0.617623,0.0334458,0.0311625,216362
strong,1024,1048576,32,32768,AS1,1,4,1,562,8.79959e-09,0.809754,0.0464639,0.00516374,0.659779,0.0430058,0.0261339,216362
strong,1024,1048576,32,32768,AS2,2,4,1,571,9.77984e-09,0.857719,0.047218,0.00448569,0.707436,0.0413906,0.0269673,216362
strong,1024,1048576,32,32768,BJ,0,4,2,596,8.20908e-09,0.767238,0.0463506,0.00312805,0.614622,0.038784,0.0312824,216362
strong,1024,1048576,32,32768,AS1,1,4,2,562,8.79959e-09,0.808092,0.0478312,0.00668635,0.667505,0.0318258,0.0264568,216362
strong,1024,1048576,32,32768,AS2,2,4,2,571,9.77984e-09,0.891423,0.0477942,0.00369957,0.738869,0.0429399,0.0273468,216362
strong,1024,1048576,32,32768,BJ,0,4,3,596,8.20908e-09,0.765159,0.0471309,0.00334375,0.613366,0.0383324,0.0298364,216362
strong,1024,1048576,32,32768,AS1,1,4,3,562,8.79959e-09,0.80811,0.0463448,0.00479965,0.667873,0.03303,0.0264215,216362
strong,1024,1048576,32,32768,AS2,2,4,3,571,9.77984e-09,0.860917,0.0514331,0.0050403,0.71546,0.0306468,0.0279219,216362
strong,1024,1048576,32,32768,BJ,0,4,4,596,8.20908e-09,0.767851,0.0480485,0.00371823,0.614685,0.0391482,0.0297626,216362
strong,1024,1048576,32,32768,AS1,1,4,4,562,8.79959e-09,0.804588,0.0455524,0.00437364,0.66595,0.0326789,0.026174,216362
strong,1024,1048576,32,32768,AS2,2,4,4,571,9.77984e-09,0.861256,0.0480879,0.00595717,0.719884,0.0312211,0.026831,216362
strong,1024,1048576,32,32768,BJ,0,4,5,596,8.20908e-09,0.764428,0.0499346,0.005551,0.612998,0.0372651,0.0281207,216362
strong,1024,1048576,32,32768,AS1,1,4,5,562,8.79959e-09,0.80336,0.0449292,0.00432594,0.658593,0.0379695,0.0277282,216362
strong,1024,1048576,32,32768,AS2,2,4,5,571,9.77984e-09,0.85709,0.0475344,0.00514742,0.71395,0.0338416,0.0266329,216362
