scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,8,131072,BJ,0,4,1,579,8.96287e-09,2.81002,0.18062,0.00239225,2.34168,0.0102189,0.134277,216361
strong,1024,1048576,8,131072,AS1,1,4,1,538,9.82574e-09,3.17579,0.287754,0.00254844,2.61618,0.01209,0.124563,216361
strong,1024,1048576,8,131072,AS2,2,4,1,572,9.5219e-09,3.40742,0.299719,0.0120864,2.82472,0.0215277,0.119832,216361
strong,1024,1048576,8,131072,BJ,0,4,2,579,8.96287e-09,2.81187,0.178228,0.00295724,2.34171,0.0174036,0.131406,216361
strong,1024,1048576,8,131072,AS1,1,4,2,538,9.82574e-09,3.16922,0.284132,0.00258924,2.61248,0.0136186,0.123687,216361
strong,1024,1048576,8,131072,AS2,2,4,2,572,9.5219e-09,3.4076,0.302144,0.00262486,2.81094,0.0226332,0.128265,216361
strong,1024,1048576,8,131072,BJ,0,4,3,579,8.96287e-09,2.80831,0.178611,0.0023987,2.34152,0.0110653,0.133792,216361
strong,1024,1048576,8,131072,AS1,1,4,3,538,9.82574e-09,3.16527,0.28765,0.0166314,2.61636,0.0206204,0.109972,216361
strong,1024,1048576,8,131072,AS2,2,4,3,572,9.5219e-09,3.40415,0.305217,0.0183157,2.82258,0.016731,0.12093,216361
strong,1024,1048576,8,131072,BJ,0,4,4,579,8.96287e-09,2.80906,0.177207,0.00289255,2.34217,0.0108996,0.135181,216361
strong,1024,1048576,8,131072,AS1,1,4,4,538,9.82574e-09,3.17136,0.28522,0.00259183,2.60979,0.0208387,0.12037,216361
strong,1024,1048576,8,131072,AS2,2,4,4,572,9.5219e-09,3.41311,0.307388,0.0174247,2.82358,0.0229084,0.120506,216361
strong,1024,1048576,8,131072,BJ,0,4,5,579,8.96287e-09,2.81472,0.17996,0.00578704,2.34004,0.0168216,0.135798,216361
strong,1024,1048576,8,131072,AS1,1,4,5,538,9.82574e-09,3.16939,0.285673,0.00265237,2.60291,0.0195461,0.126119,216361
strong,1024,1048576,8,131072,AS2,2,4,5,572,9.5219e-09,3.41147,0.300849,0.00267777,2.81829,0.0159006,0.133686,216361
