scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,4,1048576,BJ,0,4,1,1146,9.85032e-09,48.7447,5.00806,0.0519571,37.7544,0.593574,2.93358,216363
strong,2048,4194304,4,1048576,AS1,1,4,1,1069,8.42689e-09,54.0448,5.0053,0.298862,42.1614,0.482068,3.34008,216363
strong,2048,4194304,4,1048576,AS2,2,4,1,1115,9.20774e-09,56.5835,5.22606,0.300681,44.2774,0.559817,3.39459,216363
strong,2048,4194304,4,1048576,BJ,0,4,2,1146,9.85032e-09,48.7751,5.13246,0.189271,37.7334,0.539528,2.89295,216363
strong,2048,4194304,4,1048576,AS1,1,4,2,1069,8.42689e-09,53.8709,5.01137,0.137682,42.1126,0.336886,3.31957,216363
strong,2048,4194304,4,1048576,AS2,2,4,2,1115,9.20774e-09,56.5963,5.12706,0.221646,44.0098,1.21919,3.27054,216363
strong,2048,4194304,4,1048576,BJ,0,4,3,1146,9.85032e-09,48.7667,5.14096,0.215382,37.7435,0.554762,2.85506,216363
strong,2048,4194304,4,1048576,AS1,1,4,3,1069,8.42689e-09,54.1694,4.96807,0.0175338,42.2891,0.0167935,3.50372,216363
strong,2048,4194304,4,1048576,AS2,2,4,3,1115,9.20774e-09,56.4993,5.16266,0.0135602,44.2319,0.0262723,3.62564,216363
strong,2048,4194304,4,1048576,BJ,0,4,4,1146,9.85032e-09,48.7699,4.92367,0.0235941,37.7856,0.0195546,3.2672,216363
strong,2048,4194304,4,1048576,AS1,1,4,4,1069,8.42689e-09,54.1575,4.87412,0.0367091,42.2041,0.362577,3.49429,216363
strong,2048,4194304,4,1048576,AS2,2,4,4,1115,9.20774e-09,56.6661,5.20782,0.318582,44.1462,0.79773,3.41705,216363
strong,2048,4194304,4,1048576,BJ,0,4,5,1146,9.85032e-09,48.666,5.11816,0.273763,37.6336,0.391475,3.01707,216363
strong,2048,4194304,4,1048576,AS1,1,4,5,1069,8.42689e-09,53.9802,5.0921,0.375161,42.2033,0.397373,3.26998,216363
strong,2048,4194304,4,1048576,AS2,2,4,5,1115,9.20774e-09,56.7545,5.29873,0.390968,44.0121,0.992469,3.38415,216363
