scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,128,32768,BJ,0,4,1,1233,8.66811e-09,2.36794,0.134741,0.0114206,1.74546,0.302356,0.083501,216367
strong,2048,4194304,128,32768,AS1,1,4,1,1101,9.158e-09,2.36023,0.130311,0.0175658,1.91312,0.153327,0.0704633,216367
strong,2048,4194304,128,32768,AS2,2,4,1,1095,9.60991e-09,2.54914,0.124034,0.00802856,2.08076,0.178468,0.0748943,216367
strong,2048,4194304,128,32768,BJ,0,4,2,1233,8.66811e-09,2.23384,0.136765,0.0107733,1.74711,0.164463,0.0833869,216367
strong,2048,4194304,128,32768,AS1,1,4,2,1101,9.158e-09,2.34319,0.128436,0.0144388,1.91537,0.136112,0.0710103,216367
strong,2048,4194304,128,32768,AS2,2,4,2,1095,9.60991e-09,2.54796,0.119303,0.00993834,2.08152,0.182662,0.073712,216367
strong,2048,4194304,128,32768,BJ,0,4,3,1233,8.66811e-09,2.22623,0.149018,0.0235371,1.75194,0.13957,0.0832493,216367
strong,2048,4194304,128,32768,AS1,1,4,3,1101,9.158e-09,2.3472,0.143177,0.0208998,1.92129,0.114748,0.0750525,216367
strong,2048,4194304,128,32768,AS2,2,4,3,1095,9.60991e-09,2.56296,0.129455,0.0148012,2.11575,0.154859,0.0706277,216367
strong,2048,4194304,128,32768,BJ,0,4,4,1233,8.66811e-09,2.22681,0.13774,0.0140623,1.74566,0.157797,0.0832591,216367
strong,2048,4194304,128,32768,AS1,1,4,4,1101,9.158e-09,2.38252,0.119346,0.00833915,1.89479,0.200899,0.0753763,216367
strong,2048,4194304,128,32768,AS2,2,4,4,1095,9.60991e-09,2.56641,0.132925,0.0212767,2.12482,0.141791,0.0754169,216367
strong,2048,4194304,128,32768,BJ,0,4,5,1233,8.66811e-09,2.28209,0.145211,0.0204266,1.7467,0.205214,0.081112,216367
strong,2048,4194304,128,32768,AS1,1,4,5,1101,9.158e-09,2.35857,0.133719,0.0139355,1.91228,0.150928,0.0691556,216367
strong,2048,4194304,128,32768,AS2,2,4,5,1095,9.60991e-09,2.61367,0.122002,0.0106503,2.08382,0.241948,0.0746817,216367
