scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeats,mean_iterations,mean_relative_residual,mean_total_time,std_total_time,min_total_time,max_total_time,mean_spmv_time,mean_halo_time,mean_preconditioner_time,mean_reduction_time,mean_vector_time,job_id
strong,512,262144,4,65536,AS1,1,4,5,288,8.47553e-09,4.7408,4.18911,1.25759,12.3189,0.522576,0.409879,2.28533,2.82294,0.0544754,212468
strong,512,262144,4,65536,AS2,2,4,5,292,8.75927e-09,6.64469,4.59969,1.18293,12.4556,0.550282,0.442535,3.17085,4.42745,0.0872294,212468
strong,512,262144,4,65536,BJ,0,4,5,299,9.16747e-09,4.94854,3.42624,0.822654,9.26925,0.643375,0.565238,1.32529,3.47876,0.060519,212468
strong,1024,1048576,4,262144,AS1,1,4,5,553,9.99784e-09,24.0304,0.831029,22.7147,24.8023,2.62534,1.63444,17.6962,14.8905,0.995888,212468
strong,1024,1048576,4,262144,AS2,2,4,5,578,9.9035e-09,24.0472,0.852112,22.6216,25.242,2.7358,1.73489,17.3369,14.636,1.21854,212468
strong,1024,1048576,4,262144,BJ,0,4,5,577,9.65072e-09,16.5854,4.7322,7.25062,20.0652,1.3257,0.655573,12.2214,9.22447,0.962449,212468
strong,2048,4194304,4,1048576,AS1,1,4,5,1069,8.42689e-09,264.49,95.7154,73.1897,316.242,27.009,18.086,199.858,192.515,14.4417,212468
strong,2048,4194304,4,1048576,AS2,2,4,5,1115,9.20774e-09,247.203,97.0347,76.9885,329.987,25.2455,16.7411,187.785,172.263,13.0211,212468
strong,2048,4194304,4,1048576,BJ,0,4,5,1146,9.85032e-09,231.401,82.4166,67.5287,282.343,25.372,18.1839,170.703,167.129,14.2978,212468
