scaling,method,grid_size,processes,runs,mean_iterations,bj_iterations,mean_total_time,bj_total_time,mean_time_per_iteration_ms,bj_time_per_iteration_ms,iteration_reduction_pct,time_per_iteration_change_pct,total_runtime_change_pct,cv_pct,bj_cv_pct,quality_check
strong,AS1,2048,32,5,1072.0,1102.0,8.031782,5.875762,7.492333955223881,5.331907441016334,2.722323049001815,40.51883004547694,36.69345354696122,0.1497385421112807,0.18264670468984232,PASS
strong,AS2,2048,32,5,1101.0,1102.0,13.36954,5.875762,12.143088101725704,5.331907441016334,0.09074410163339383,127.74379030501451,127.53712624847638,9.119730032453395,0.18264670468984232,PASS
strong,AS1,2048,64,5,1083.0,1147.0,5.62683,4.174404,5.195595567867036,3.639410636442895,5.579773321708806,42.75925656317619,34.79361365119428,0.25805271655556455,6.803738249477099,PASS
strong,AS2,2048,64,5,1103.0,1147.0,6.1099,4.174404,5.539347234814143,3.639410636442895,3.8360941586748036,52.20451298752637,46.365804555572474,0.749488419020992,6.803738249477099,PASS
strong,AS1,2048,128,5,1101.0,1233.0,2.358342,2.267382,2.142,1.8389148418491486,10.70559610705596,16.481739733313564,4.011675138992897,0.6506839707033776,2.682079385333078,PASS
strong,AS2,2048,128,5,1095.0,1233.0,2.568028,2.267382,2.3452310502283105,1.8389148418491486,11.19221411192214,27.533423346022264,13.259609540871365,1.0432419004234625,2.682079385333078,PASS
weak,AS1,256,1,5,102.0,102.0,0.36770420000000004,0.3203778,3.604943137254902,3.1409588235294117,0.0,14.772059736973043,14.77205973697305,0.858639672671646,1.5554509069430407,PASS
weak,AS2,256,1,5,102.0,102.0,0.36984659999999997,0.3203778,3.625947058823529,3.1409588235294117,0.0,15.440770240634647,15.440770240634647,1.952997070669133,1.5554509069430407,PASS
weak,AS1,362,2,5,226.0,239.0,0.9165485999999999,0.7964551999999999,4.055524778761062,3.332448535564853,5.439330543933054,21.698046810905865,15.078487779350304,1.654258038373734,1.2723952961719087,PASS
weak,AS2,362,2,5,228.0,239.0,0.9114348,0.7964551999999999,3.997521052631579,3.332448535564853,4.602510460251046,19.95747301027697,14.436417767126144,1.9989402046915448,1.2723952961719087,PASS
weak,AS1,512,4,5,288.0,299.0,0.8078412,0.7148566,2.805004166666667,2.3908247491638797,3.678929765886288,17.323704618986998,13.007447927318584,0.493070627449246,0.05912668785203979,PASS
weak,AS2,512,4,5,292.0,299.0,0.8285627999999999,0.7148566,2.837543835616438,2.3908247491638797,2.3411371237458196,18.68472737739498,15.906155164546288,0.09232643361005022,0.05912668785203979,PASS
weak,AS1,724,8,5,454.0,462.0,1.2975619999999999,1.114312,2.858066079295154,2.411930735930736,1.7316017316017316,18.497021357964485,16.445124884233493,0.21746343357461453,0.13909262438848774,PASS
weak,AS2,724,8,5,449.0,462.0,1.3060399999999999,1.114312,2.9087750556792873,2.411930735930736,2.813852813852814,20.599443937050914,17.205953090337346,0.15211002179900834,0.13909262438848774,PASS
weak,AS1,1024,16,5,556.0,571.0,1.6450020000000003,1.394858,2.9586366906474826,2.4428336252189142,2.626970227670753,21.11494864421414,17.933295002071922,0.15367986104010845,0.3032954002943271,PASS
weak,AS2,1024,16,5,551.0,571.0,1.6710439999999998,1.394858,3.0327477313974587,2.4428336252189142,3.502626970227671,24.14876314491861,19.800295083800634,0.13231938257105802,0.3032954002943271,PASS
weak,AS1,1448,32,5,959.0,1025.0,3.0817360000000003,2.6005320000000003,3.213489051094891,2.5371043902439028,6.439024390243903,26.65970952759908,18.504059938504888,0.12820297124107544,0.11206767870939538,PASS
weak,AS2,1448,32,5,960.0,1025.0,3.2037280000000004,2.6005320000000003,3.3372166666666674,2.5371043902439028,6.341463414634147,31.536434980739852,23.19510007952219,0.10371324204627386,0.11206767870939538,PASS
weak,AS1,2048,64,5,1083.0,1147.0,5.63061,4.116894,5.199085872576177,3.589271142109852,5.579773321708806,44.850741744744326,36.768398700573776,0.3484027775906993,1.527684446307502,PASS
weak,AS2,2048,64,5,1103.0,1147.0,6.097404,4.116894,5.528018132366274,3.589271142109852,3.8360941586748036,54.01506081585087,48.10689806441457,0.9218184263991541,1.527684446307502,PASS
weak,AS1,2896,128,5,1900.0,2135.0,10.35894,7.794988000000001,5.452073684210527,3.6510482435597194,11.007025761124122,49.32899596239883,32.89231490798958,0.5492562604400291,1.347241468635012,PASS
weak,AS2,2896,128,5,1909.0,2135.0,11.18242,7.794988000000001,5.85773703509691,3.6510482435597194,10.585480093676814,60.4398694383096,43.456538996596265,0.26640523423021184,1.347241468635012,PASS
