scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeats,mean_iterations,mean_relative_residual,mean_total_time,std_total_time,min_total_time,max_total_time,mean_spmv_time,mean_halo_time,mean_preconditioner_time,mean_reduction_time,mean_vector_time,job_id
strong,512,262144,8,32768,AS1,1,4,5,281,9.59095e-09,1.31578,1.63954,0.493487,4.59484,0.143503,0.102178,0.593113,0.746793,0.0217016,212469
strong,512,262144,8,32768,AS2,2,4,5,281,9.7634e-09,0.50682,0.00173984,0.50485,0.510059,0.0345281,0.00476642,0.428225,0.0442178,0.0183293,212469
strong,512,262144,8,32768,BJ,0,4,5,289,9.81919e-09,0.471373,0.00442823,0.466916,0.479017,0.0364773,0.00415571,0.386517,0.0359853,0.0190324,212469
strong,1024,1048576,8,131072,AS1,1,4,5,538,9.82574e-09,12.3529,6.86475,4.61158,20.0787,1.23113,0.742544,6.01318,6.51619,0.227782,212469
strong,1024,1048576,8,131072,AS2,2,4,5,572,9.5219e-09,13.2639,6.72453,4.89764,19.1871,1.37736,0.867413,6.49883,7.09834,0.295874,212469
strong,1024,1048576,8,131072,BJ,0,4,5,579,8.96287e-09,10.5397,5.14786,4.36875,16.6527,1.40027,1.04697,4.00774,6.05616,0.26776,212469
strong,2048,4194304,8,524288,AS1,1,4,5,1066,9.93073e-09,48.5353,15.8987,34.7331,70.0897,4.95856,1.455,32.4406,9.97478,2.3124,212469
strong,2048,4194304,8,524288,AS2,2,4,5,1106,9.51073e-09,53.1122,19.2944,37.1661,78.1171,5.23647,1.47531,35.275,11.4875,2.4423,212469
strong,2048,4194304,8,524288,BJ,0,4,5,1110,8.89002e-09,49.0183,14.8796,31.3861,67.5858,5.52198,2.16222,28.98,13.4139,2.62938,212469
