scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,1024,1048576,16,65536,BJ,0,4,1,571,9.18973e-09,2.19865,0.192553,0.0575338,1.59736,0.4757,0.0811189,212461
weak,1024,1048576,16,65536,AS1,1,4,1,556,9.88594e-09,6.46508,0.484108,0.285298,2.56507,3.79266,0.0904628,212461
weak,1024,1048576,16,65536,AS2,2,4,1,551,9.87306e-09,3.84511,0.281771,0.0891498,2.27063,1.49131,0.100395,212461
weak,1024,1048576,16,65536,BJ,0,4,2,571,9.18973e-09,5.22417,0.438787,0.290491,1.67764,3.31097,0.0894841,212461
weak,1024,1048576,16,65536,AS1,1,4,2,556,9.88594e-09,4.68099,0.362236,0.168869,2.37631,2.22031,0.0912949,212461
weak,1024,1048576,16,65536,AS2,2,4,2,551,9.87306e-09,3.46011,0.265776,0.0864727,2.16611,1.21119,0.0891615,212461
weak,1024,1048576,16,65536,BJ,0,4,3,571,9.18973e-09,1.87289,0.143353,0.0105348,1.48636,0.109061,0.0756398,212461
weak,1024,1048576,16,65536,AS1,1,4,3,556,9.88594e-09,2.78134,0.240328,0.0524542,1.96982,0.593346,0.0843336,212461
weak,1024,1048576,16,65536,AS2,2,4,3,551,9.87306e-09,4.70246,0.385652,0.175473,2.43347,2.30636,0.0993515,212461
weak,1024,1048576,16,65536,BJ,0,4,4,571,9.18973e-09,1.88905,0.142392,0.0119825,1.49875,0.155655,0.0794029,212461
weak,1024,1048576,16,65536,AS1,1,4,4,556,9.88594e-09,2.12354,0.193391,0.0126817,1.72494,0.0961518,0.0780881,212461
weak,1024,1048576,16,65536,AS2,2,4,4,551,9.87306e-09,5.97143,0.455883,0.2669,2.58018,3.42191,0.105274,212461
weak,1024,1048576,16,65536,BJ,0,4,5,571,9.18973e-09,2.62238,0.220673,0.0975358,1.63215,0.771179,0.0821431,212461
weak,1024,1048576,16,65536,AS1,1,4,5,556,9.88594e-09,3.07336,0.251308,0.065494,2.03081,0.898015,0.0861471,212461
weak,1024,1048576,16,65536,AS2,2,4,5,551,9.87306e-09,4.85535,0.346509,0.163782,2.25539,2.43184,0.0837656,212461
