scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,64,16384,BJ,0,4,1,636,9.97962e-09,1.8102,0.208603,0.171782,0.467749,1.33926,0.0319228,212472
strong,1024,1048576,64,16384,AS1,1,4,1,567,8.98818e-09,4.28789,0.271287,0.240232,0.964155,3.721,0.0294066,212472
strong,1024,1048576,64,16384,AS2,2,4,1,566,8.47533e-09,2.14314,0.153507,0.111953,0.699177,1.51899,0.0293311,212472
strong,1024,1048576,64,16384,BJ,0,4,2,636,9.97962e-09,3.60039,0.262815,0.227248,0.486534,3.06227,0.025391,212472
strong,1024,1048576,64,16384,AS1,1,4,2,567,8.98818e-09,1.80502,0.151924,0.120861,0.640491,1.23353,0.0285521,212472
strong,1024,1048576,64,16384,AS2,2,4,2,566,8.47533e-09,3.75404,0.236639,0.192312,0.835611,3.13352,0.0296916,212472
strong,1024,1048576,64,16384,BJ,0,4,3,636,9.97962e-09,2.93733,0.286288,0.249181,0.490628,2.39931,0.0307563,212472
strong,1024,1048576,64,16384,AS1,1,4,3,567,8.98818e-09,2.22063,0.159708,0.127303,0.787524,1.689,0.0295052,212472
strong,1024,1048576,64,16384,AS2,2,4,3,566,8.47533e-09,4.75532,0.272622,0.241246,1.01177,4.17296,0.0304212,212472
strong,1024,1048576,64,16384,BJ,0,4,4,636,9.97962e-09,1.20805,0.160144,0.124197,0.469963,0.738075,0.041879,212472
strong,1024,1048576,64,16384,AS1,1,4,4,567,8.98818e-09,2.01914,0.152634,0.121342,0.703042,1.47846,0.0279515,212472
strong,1024,1048576,64,16384,AS2,2,4,4,566,8.47533e-09,5.21578,0.340195,0.307454,1.10226,4.59765,0.0297203,212472
strong,1024,1048576,64,16384,BJ,0,4,5,636,9.97962e-09,3.33667,0.30672,0.2705,0.517681,2.79893,0.0228905,212472
strong,1024,1048576,64,16384,AS1,1,4,5,567,8.98818e-09,2.65843,0.185998,0.154902,0.900904,2.13311,0.0375563,212472
strong,1024,1048576,64,16384,AS2,2,4,5,566,8.47533e-09,3.1575,0.203573,0.170374,0.868567,2.5353,0.0348153,212472
strong,2048,4194304,64,65536,BJ,0,4,1,1147,8.75946e-09,15.731,1.02611,0.729751,3.3973,11.9187,0.239159,212472
strong,2048,4194304,64,65536,AS1,1,4,1,1083,9.25241e-09,10.5769,0.69847,0.343843,4.54654,6.05453,0.184961,212472
strong,2048,4194304,64,65536,AS2,2,4,1,1103,9.39658e-09,16.2744,0.929034,0.510964,5.41704,11.2145,0.181435,212472
strong,2048,4194304,64,65536,BJ,0,4,2,1147,8.75946e-09,16.9428,1.13645,0.848143,3.52644,13.1366,0.203312,212472
strong,2048,4194304,64,65536,AS1,1,4,2,1083,9.25241e-09,15.4756,0.874192,0.53871,4.85804,10.8016,0.183534,212472
strong,2048,4194304,64,65536,AS2,2,4,2,1103,9.39658e-09,17.2302,0.902547,0.507185,5.30836,12.1781,0.187813,212472
strong,2048,4194304,64,65536,BJ,0,4,3,1147,8.75946e-09,11.9288,0.937463,0.636713,3.49688,8.23228,0.186797,212472
strong,2048,4194304,64,65536,AS1,1,4,3,1083,9.25241e-09,21.456,1.25143,0.86397,5.41203,16.7734,0.195262,212472
strong,2048,4194304,64,65536,AS2,2,4,3,1103,9.39658e-09,14.4415,0.820553,0.436765,5.33709,9.34436,0.203331,212472
strong,2048,4194304,64,65536,BJ,0,4,4,1147,8.75946e-09,14.3913,0.940881,0.680258,3.495,10.6213,0.177051,212472
strong,2048,4194304,64,65536,AS1,1,4,4,1083,9.25241e-09,12.3312,0.729486,0.338388,4.5807,7.82698,0.178632,212472
strong,2048,4194304,64,65536,AS2,2,4,4,1103,9.39658e-09,18.1024,0.985683,0.629134,5.52413,13.0553,0.189401,212472
strong,2048,4194304,64,65536,BJ,0,4,5,1147,8.75946e-09,9.8525,0.827651,0.552008,3.41293,6.21383,0.218006,212472
strong,2048,4194304,64,65536,AS1,1,4,5,1083,9.25241e-09,12.4999,0.824496,0.414719,4.84614,8.04329,0.181664,212472
strong,2048,4194304,64,65536,AS2,2,4,5,1103,9.39658e-09,19.5951,1.0187,0.64951,5.61438,14.5667,0.193036,212472
