scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,16,65536,BJ,0,4,1,571,9.18973e-09,1.94823,0.144126,0.00914496,1.58356,0.132752,0.0790197,212470
strong,1024,1048576,16,65536,AS1,1,4,1,556,9.88594e-09,2.30248,0.200036,0.0119961,1.91017,0.141374,0.0789692,212470
strong,1024,1048576,16,65536,AS2,2,4,1,551,9.87306e-09,2.36857,0.203276,0.0130921,1.97136,0.150077,0.078603,212470
strong,1024,1048576,16,65536,BJ,0,4,2,571,9.18973e-09,2.53846,0.20915,0.0509872,1.65729,0.730151,0.0788871,212470
strong,1024,1048576,16,65536,AS1,1,4,2,556,9.88594e-09,2.68644,0.213164,0.0248836,2.05393,0.493644,0.0806947,212470
strong,1024,1048576,16,65536,AS2,2,4,2,551,9.87306e-09,2.64174,0.235294,0.037347,2.03488,0.405038,0.0819028,212470
strong,1024,1048576,16,65536,BJ,0,4,3,571,9.18973e-09,2.14587,0.217112,0.0586425,1.64217,0.324373,0.0811531,212470
strong,1024,1048576,16,65536,AS1,1,4,3,556,9.88594e-09,2.62657,0.227442,0.0303906,2.0003,0.436305,0.099159,212470
strong,1024,1048576,16,65536,AS2,2,4,3,551,9.87306e-09,2.6358,0.237808,0.0404223,2.03439,0.398763,0.0811556,212470
strong,1024,1048576,16,65536,BJ,0,4,4,571,9.18973e-09,2.23321,0.177471,0.0423666,1.61512,0.408693,0.0796808,212470
strong,1024,1048576,16,65536,AS1,1,4,4,556,9.88594e-09,2.6547,0.229019,0.041364,2.036,0.460997,0.0801933,212470
strong,1024,1048576,16,65536,AS2,2,4,4,551,9.87306e-09,2.60331,0.224385,0.0366999,2.01272,0.36378,0.0824064,212470
strong,1024,1048576,16,65536,BJ,0,4,5,571,9.18973e-09,2.23362,0.166565,0.0237095,1.63435,0.41223,0.0801344,212470
strong,1024,1048576,16,65536,AS1,1,4,5,556,9.88594e-09,2.6318,0.238887,0.0321478,2.02152,0.444191,0.0858321,212470
strong,1024,1048576,16,65536,AS2,2,4,5,551,9.87306e-09,2.724,0.241799,0.0535317,2.08847,0.484263,0.0823181,212470
strong,2048,4194304,16,262144,BJ,0,4,1,1079,9.60647e-09,20.7841,2.36163,0.876188,12.3542,6.78309,1.1573,212470
strong,2048,4194304,16,262144,AS1,1,4,1,1066,9.85554e-09,40.7488,4.48943,2.33584,20.5465,22.634,1.32856,212470
strong,2048,4194304,16,262144,AS2,2,4,1,1036,8.97052e-09,36.7114,4.15095,2.24959,19.2155,18.9771,1.27803,212470
strong,2048,4194304,16,262144,BJ,0,4,2,1079,9.60647e-09,34.8023,4.62284,2.92852,13.7582,20.8496,1.26183,212470
strong,2048,4194304,16,262144,AS1,1,4,2,1066,9.85554e-09,35.777,3.8536,1.86396,19.4292,17.9148,1.2259,212470
strong,2048,4194304,16,262144,AS2,2,4,2,1036,8.97052e-09,37.3955,4.04801,1.88884,19.3543,19.669,1.20709,212470
strong,2048,4194304,16,262144,BJ,0,4,3,1079,9.60647e-09,35.1667,4.45407,2.77976,13.2387,21.1513,1.13647,212470
strong,2048,4194304,16,262144,AS1,1,4,3,1066,9.85554e-09,33.1713,3.59145,1.41334,19.038,15.072,1.23871,212470
strong,2048,4194304,16,262144,AS2,2,4,3,1036,8.97052e-09,36.6087,3.90557,1.96333,19.6737,19.0231,1.17476,212470
strong,2048,4194304,16,262144,BJ,0,4,4,1079,9.60647e-09,57.116,7.79704,6.18257,16.1252,43.108,1.21314,212470
strong,2048,4194304,16,262144,AS1,1,4,4,1066,9.85554e-09,97.6094,10.5619,8.29684,35.0438,79.0588,1.85542,212470
strong,2048,4194304,16,262144,AS2,2,4,4,1036,8.97052e-09,95.2834,10.4527,8.04555,33.3586,77.1699,1.58383,212470
strong,2048,4194304,16,262144,BJ,0,4,5,1079,9.60647e-09,60.7659,8.79941,7.01549,16.1877,46.6559,1.60478,212470
strong,2048,4194304,16,262144,AS1,1,4,5,1066,9.85554e-09,86.9821,9.4467,7.16974,32.9903,69.7591,1.4416,212470
strong,2048,4194304,16,262144,AS2,2,4,5,1036,8.97052e-09,79.7893,10.1218,7.75535,33.5193,63.083,1.3717,212470
