scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,512,262144,4,65536,BJ,0,4,1,299,9.16747e-09,9.32774,1.26444,1.15677,1.86524,7.18512,0.0573029,212459
weak,512,262144,4,65536,AS1,1,4,1,288,8.47553e-09,12.6274,1.17434,1.07481,5.1324,9.46228,0.0662946,212459
weak,512,262144,4,65536,AS2,2,4,1,292,8.75927e-09,10.0747,0.847957,0.749662,4.03382,6.70516,0.0723037,212459
weak,512,262144,4,65536,BJ,0,4,2,299,9.16747e-09,6.42294,0.879677,0.797244,1.81267,4.48216,0.0500714,212459
weak,512,262144,4,65536,AS1,1,4,2,288,8.47553e-09,6.56974,0.82273,0.710106,2.83134,3.85477,0.0659567,212459
weak,512,262144,4,65536,AS2,2,4,2,292,8.75927e-09,8.02076,0.967274,0.858072,3.28557,4.7574,0.0703644,212459
weak,512,262144,4,65536,BJ,0,4,3,299,9.16747e-09,7.13256,0.933387,0.863349,1.76501,5.24091,0.0708352,212459
weak,512,262144,4,65536,AS1,1,4,3,288,8.47553e-09,1.22921,0.103446,0.0101202,1.01516,0.18973,0.0409816,212459
weak,512,262144,4,65536,AS2,2,4,3,292,8.75927e-09,1.10873,0.101205,0.00700139,0.914904,0.0850496,0.0405224,212459
weak,512,262144,4,65536,BJ,0,4,4,299,9.16747e-09,1.40234,0.195741,0.140212,0.968413,0.604697,0.0808824,212459
weak,512,262144,4,65536,AS1,1,4,4,288,8.47553e-09,1.30403,0.134437,0.0330014,1.01015,0.15634,0.0400909,212459
weak,512,262144,4,65536,AS2,2,4,4,292,8.75927e-09,1.26855,0.103984,0.0109352,1.05888,0.203902,0.038713,212459
weak,512,262144,4,65536,BJ,0,4,5,299,9.16747e-09,2.136,0.218792,0.119689,1.28164,1.09279,0.0626072,212459
weak,512,262144,4,65536,AS1,1,4,5,288,8.47553e-09,3.0274,0.257784,0.146456,2.00333,1.47539,0.0733774,212459
weak,512,262144,4,65536,AS2,2,4,5,292,8.75927e-09,12.6989,0.860304,0.650674,6.24202,10.9688,0.0576492,212459
