scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,32,131072,AS1,1,4,6,1072,9.48762e-09,8.02478,0.816353,0.00977962,6.01126,0.343408,0.530787,216668
strong,2048,4194304,32,131072,BJ,0,4,6,1102,9.23498e-09,5.8599,0.493552,0.0115099,4.62354,0.0842882,0.380654,216668
strong,2048,4194304,32,131072,AS1,1,4,7,1072,9.48762e-09,8.04036,0.814964,0.0182255,6.23077,0.185262,0.499526,216668
strong,2048,4194304,32,131072,BJ,0,4,7,1102,9.23498e-09,5.8793,0.497495,0.0101294,4.62759,0.102934,0.373207,216668
