scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,256,65536,1,65536,BJ,0,4,1,102,9.00337e-09,0.320781,0.0230309,9.44356e-05,0.266457,7.24294e-05,0.0137159,212457
weak,256,65536,1,65536,AS1,1,4,1,102,9.00337e-09,0.371199,0.0342693,0.000114263,0.305331,0.00010349,0.0139492,212457
weak,256,65536,1,65536,AS2,2,4,1,102,9.00337e-09,0.358458,0.0332716,0.000105356,0.294529,0.000100984,0.0135167,212457
weak,256,65536,1,65536,BJ,0,4,2,102,9.00337e-09,0.324816,0.023837,9.76899e-05,0.269276,7.68739e-05,0.0137916,212457
weak,256,65536,1,65536,AS1,1,4,2,102,9.00337e-09,0.364789,0.033817,0.000110975,0.299893,9.18782e-05,0.0136699,212457
weak,256,65536,1,65536,AS2,2,4,2,102,9.00337e-09,0.376507,0.0348319,0.000121879,0.309457,0.000102916,0.0142134,212457
weak,256,65536,1,65536,BJ,0,4,3,102,9.00337e-09,0.318052,0.0227413,0.000105565,0.264057,7.96404e-05,0.0139154,212457
weak,256,65536,1,65536,AS1,1,4,3,102,9.00337e-09,0.368618,0.0338129,0.000134726,0.303029,9.3824e-05,0.0141892,212457
weak,256,65536,1,65536,AS2,2,4,3,102,9.00337e-09,0.374957,0.0344727,0.000113322,0.30807,9.13218e-05,0.014335,212457
weak,256,65536,1,65536,BJ,0,4,4,102,9.00337e-09,0.325074,0.0237871,0.000103095,0.269538,7.82793e-05,0.0139627,212457
weak,256,65536,1,65536,AS1,1,4,4,102,9.00337e-09,0.364024,0.0332598,0.000100549,0.2988,8.37992e-05,0.0145831,212457
weak,256,65536,1,65536,AS2,2,4,4,102,9.00337e-09,0.367601,0.0343119,9.45085e-05,0.301736,0.000100897,0.0140114,212457
weak,256,65536,1,65536,BJ,0,4,5,102,9.00337e-09,0.313166,0.0222838,9.79304e-05,0.260086,7.31486e-05,0.0137115,212457
weak,256,65536,1,65536,AS1,1,4,5,102,9.00337e-09,0.369891,0.0340379,0.000115289,0.303913,8.79497e-05,0.0143347,212457
weak,256,65536,1,65536,AS2,2,4,5,102,9.00337e-09,0.37171,0.0339354,0.000116376,0.305831,8.82207e-05,0.0142341,212457
