scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,128,32768,BJ,0,4,1,1233,8.6681e-09,7.26883,0.476517,0.318772,1.86317,5.18823,0.143063,212473
strong,2048,4194304,128,32768,AS1,1,4,1,1101,9.158e-09,17.6616,0.798126,0.673622,2.87282,15.4149,0.105082,212473
strong,2048,4194304,128,32768,AS2,2,4,1,1095,9.60991e-09,8.94011,0.535619,0.4096,2.86798,6.53195,0.104145,212473
strong,2048,4194304,128,32768,BJ,0,4,2,1233,8.6681e-09,14.9041,0.817272,0.667475,2.02205,12.8328,0.155815,212473
strong,2048,4194304,128,32768,AS1,1,4,2,1101,9.158e-09,10.6018,0.476057,0.341346,2.64436,8.40351,0.10507,212473
strong,2048,4194304,128,32768,AS2,2,4,2,1095,9.60991e-09,14.2701,0.622329,0.492726,3.224,11.8473,0.111886,212473
strong,2048,4194304,128,32768,BJ,0,4,3,1233,8.6681e-09,19.7055,1.13711,0.992954,1.94816,17.6088,0.169388,212473
strong,2048,4194304,128,32768,AS1,1,4,3,1101,9.158e-09,6.84407,0.337125,0.207792,2.3053,4.62785,0.104028,212473
strong,2048,4194304,128,32768,AS2,2,4,3,1095,9.60991e-09,13.5968,0.726344,0.586948,3.31174,11.1895,0.0911562,212473
strong,2048,4194304,128,32768,BJ,0,4,4,1233,8.6681e-09,15.2463,0.84446,0.687422,1.99859,13.177,0.100787,212473
strong,2048,4194304,128,32768,AS1,1,4,4,1101,9.158e-09,12.6555,0.670316,0.528794,2.89894,10.442,0.133552,212473
strong,2048,4194304,128,32768,AS2,2,4,4,1095,9.60991e-09,10.7711,0.53476,0.409773,2.64289,8.35996,0.0992313,212473
strong,2048,4194304,128,32768,BJ,0,4,5,1233,8.6681e-09,17.0166,0.948758,0.794777,1.91728,14.9339,0.1133,212473
strong,2048,4194304,128,32768,AS1,1,4,5,1101,9.158e-09,16.9132,0.702811,0.581412,3.10848,14.6996,0.0915366,212473
strong,2048,4194304,128,32768,AS2,2,4,5,1095,9.60991e-09,6.70651,0.403844,0.26718,2.48099,4.28439,0.0996366,212473
