scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,362,131044,2,65522,BJ,0,4,1,239,6.24353e-09,0.802804,0.0659811,0.00880903,0.640463,0.0309242,0.0329294,212458
weak,362,131044,2,65522,AS1,1,4,1,226,8.66291e-09,0.941641,0.120906,0.0448648,0.747063,0.00380975,0.0320881,212458
weak,362,131044,2,65522,AS2,2,4,1,228,9.73973e-09,0.897032,0.105547,0.0179091,0.717889,0.00511397,0.0327793,212458
weak,362,131044,2,65522,BJ,0,4,2,239,6.24353e-09,0.788452,0.0661941,0.0119257,0.642523,0.0156542,0.032539,212458
weak,362,131044,2,65522,AS1,1,4,2,226,8.66291e-09,0.915461,0.109667,0.0346727,0.720608,0.0165588,0.0333002,212458
weak,362,131044,2,65522,AS2,2,4,2,228,9.73973e-09,0.913153,0.105428,0.0286783,0.734354,0.00527769,0.0323457,212458
weak,362,131044,2,65522,BJ,0,4,3,239,6.24353e-09,0.785376,0.0634903,0.0054991,0.642312,0.0139219,0.0335318,212458
weak,362,131044,2,65522,AS1,1,4,3,226,8.66291e-09,0.915913,0.0953569,0.020238,0.746116,0.0056568,0.0333698,212458
weak,362,131044,2,65522,AS2,2,4,3,228,9.73973e-09,0.894168,0.0809983,0.00578236,0.738972,0.00491836,0.0328808,212458
weak,362,131044,2,65522,BJ,0,4,4,239,6.24353e-09,0.795659,0.0644813,0.00672902,0.652465,0.0289628,0.0332784,212458
weak,362,131044,2,65522,AS1,1,4,4,226,8.66291e-09,0.907628,0.109953,0.033754,0.723048,0.00496093,0.0338034,212458
weak,362,131044,2,65522,AS2,2,4,4,228,9.73973e-09,0.912797,0.104298,0.0296586,0.734673,0.0053014,0.0319357,212458
weak,362,131044,2,65522,BJ,0,4,5,239,6.24353e-09,0.809985,0.0878511,0.0333548,0.644697,0.00600795,0.0330828,212458
weak,362,131044,2,65522,AS1,1,4,5,226,8.66291e-09,0.9021,0.11983,0.0447934,0.708574,0.00519978,0.0431966,212458
weak,362,131044,2,65522,AS2,2,4,5,228,9.73973e-09,0.940024,0.119862,0.0439882,0.746124,0.00444276,0.0320851,212458
