scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,8,32768,BJ,0,4,1,289,9.81919e-09,0.479017,0.0366205,0.00291142,0.387781,0.0191314,0.019043,212469
strong,512,262144,8,32768,AS1,1,4,1,281,9.59095e-09,0.493487,0.0365871,0.00410139,0.414475,0.0578232,0.0178445,212469
strong,512,262144,8,32768,AS2,2,4,1,281,9.7634e-09,0.50485,0.0336317,0.00416168,0.427501,0.0525157,0.0180586,212469
strong,512,262144,8,32768,BJ,0,4,2,289,9.81919e-09,0.468734,0.03668,0.00407634,0.385996,0.0538312,0.018667,212469
strong,512,262144,8,32768,AS1,1,4,2,281,9.59095e-09,0.49409,0.0345641,0.00259814,0.41517,0.0102435,0.0184015,212469
strong,512,262144,8,32768,AS2,2,4,2,281,9.7634e-09,0.506293,0.034629,0.00396443,0.428088,0.0101047,0.0186512,212469
strong,512,262144,8,32768,BJ,0,4,3,289,9.81919e-09,0.468585,0.0368294,0.00273684,0.386077,0.00915136,0.0196978,212469
strong,512,262144,8,32768,AS1,1,4,3,281,9.59095e-09,0.502344,0.0341681,0.0029554,0.423152,0.0173979,0.018272,212469
strong,512,262144,8,32768,AS2,2,4,3,281,9.7634e-09,0.510059,0.0359535,0.00420852,0.427972,0.0128244,0.0188789,212469
strong,512,262144,8,32768,BJ,0,4,4,289,9.81919e-09,0.473612,0.0371672,0.00417428,0.386549,0.0131587,0.0189658,212469
strong,512,262144,8,32768,AS1,1,4,4,281,9.59095e-09,0.494115,0.0357561,0.00342012,0.414249,0.00968903,0.0181505,212469
strong,512,262144,8,32768,AS2,2,4,4,281,9.7634e-09,0.506125,0.0341888,0.00495008,0.428147,0.0573471,0.0179476,212469
strong,512,262144,8,32768,BJ,0,4,5,289,9.81919e-09,0.466916,0.0350895,0.00687969,0.386183,0.0846538,0.0187883,212469
strong,512,262144,8,32768,AS1,1,4,5,281,9.59095e-09,4.59484,0.57644,0.497816,1.29852,3.63881,0.0358396,212469
strong,512,262144,8,32768,AS2,2,4,5,281,9.7634e-09,0.506771,0.0342377,0.00654739,0.429417,0.088297,0.0181104,212469
strong,1024,1048576,8,131072,BJ,0,4,1,579,8.96287e-09,12.9874,1.91554,1.50781,4.83531,8.0106,0.29504,212469
strong,1024,1048576,8,131072,AS1,1,4,1,538,9.82574e-09,12.3082,1.36917,0.875343,5.60805,6.15135,0.241097,212469
strong,1024,1048576,8,131072,AS2,2,4,1,572,9.5219e-09,18.4582,1.95915,1.44429,7.94657,11.0175,0.330836,212469
strong,1024,1048576,8,131072,BJ,0,4,2,579,8.96287e-09,4.43528,0.357688,0.0802223,3.16827,1.15066,0.190567,212469
strong,1024,1048576,8,131072,AS1,1,4,2,538,9.82574e-09,20.0787,2.15415,1.46888,8.76041,12.3777,0.268963,212469
strong,1024,1048576,8,131072,AS2,2,4,2,572,9.5219e-09,5.1706,0.48552,0.118582,3.91093,1.13806,0.212936,212469
strong,1024,1048576,8,131072,BJ,0,4,3,579,8.96287e-09,16.6527,2.94559,2.5139,4.40865,11.0959,0.318624,212469
strong,1024,1048576,8,131072,AS1,1,4,3,538,9.82574e-09,4.76697,0.433069,0.0727975,3.57713,0.940099,0.178185,212469
strong,1024,1048576,8,131072,AS2,2,4,3,572,9.5219e-09,19.1871,2.20697,1.47557,8.773,11.5305,0.454789,212469
strong,1024,1048576,8,131072,BJ,0,4,4,579,8.96287e-09,4.36875,0.328409,0.0749814,3.17354,0.992589,0.183844,212469
strong,1024,1048576,8,131072,AS1,1,4,4,538,9.82574e-09,19.9988,1.77005,1.21483,8.57445,12.2491,0.259991,212469
strong,1024,1048576,8,131072,AS2,2,4,4,572,9.5219e-09,4.89764,0.464812,0.0656047,3.80665,0.896355,0.186305,212469
strong,1024,1048576,8,131072,BJ,0,4,5,579,8.96287e-09,14.2542,1.4541,1.05792,4.45292,9.03107,0.350723,212469
strong,1024,1048576,8,131072,AS1,1,4,5,538,9.82574e-09,4.61158,0.429235,0.0808717,3.54584,0.862695,0.190676,212469
strong,1024,1048576,8,131072,AS2,2,4,5,572,9.5219e-09,18.6058,1.77037,1.23302,8.05699,10.9093,0.294504,212469
strong,2048,4194304,8,524288,BJ,0,4,1,1110,8.89002e-09,55.9317,6.0949,2.94341,30.9319,18.4842,2.70861,212469
strong,2048,4194304,8,524288,AS1,1,4,1,1066,9.93073e-09,70.0897,7.38867,3.39523,40.0838,22.1194,2.62657,212469
strong,2048,4194304,8,524288,AS2,2,4,1,1106,9.51073e-09,75.3179,7.81076,3.40056,43.266,25.1647,2.77895,212469
strong,2048,4194304,8,524288,BJ,0,4,2,1110,8.89002e-09,58.7463,7.04792,3.51284,31.3915,19.2512,2.90257,212469
strong,2048,4194304,8,524288,AS1,1,4,2,1066,9.93073e-09,65.7618,6.88918,3.06481,38.3109,20.8224,2.60437,212469
strong,2048,4194304,8,524288,AS2,2,4,2,1106,9.51073e-09,78.1171,7.397,3.31012,44.8649,28.0146,2.87778,212469
strong,2048,4194304,8,524288,BJ,0,4,3,1110,8.89002e-09,67.5858,7.92333,3.85895,34.4467,27.3119,3.23788,212469
strong,2048,4194304,8,524288,AS1,1,4,3,1066,9.93073e-09,34.7331,3.40723,0.282125,27.3071,4.23574,2.05109,212469
strong,2048,4194304,8,524288,AS2,2,4,3,1106,9.51073e-09,37.1661,3.62938,0.202417,29.2444,1.64143,2.14731,212469
strong,2048,4194304,8,524288,BJ,0,4,4,1110,8.89002e-09,31.4415,3.27946,0.246828,24.0613,1.00005,2.14572,212469
strong,2048,4194304,8,524288,AS1,1,4,4,1066,9.93073e-09,35.9249,3.53523,0.251507,28.2014,1.20664,2.12185,212469
strong,2048,4194304,8,524288,AS2,2,4,4,1106,9.51073e-09,37.3851,3.65122,0.214994,29.4723,1.23411,2.19369,212469
strong,2048,4194304,8,524288,BJ,0,4,5,1110,8.89002e-09,31.3861,3.26427,0.249071,24.0684,1.022,2.15212,212469
strong,2048,4194304,8,524288,AS1,1,4,5,1066,9.93073e-09,36.1669,3.57251,0.28135,28.2999,1.4897,2.15814,212469
strong,2048,4194304,8,524288,AS2,2,4,5,1106,9.51073e-09,37.5747,3.69399,0.248459,29.5274,1.38261,2.21376,212469
