scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,2048,4194304,64,65536,BJ,0,4,1,1147,8.75946e-09,4.04929,0.285508,0.0128859,3.22462,0.182929,0.166958,218980
weak,2048,4194304,64,65536,AS1,1,4,1,1083,9.25241e-09,5.61119,0.596071,0.0323842,4.48078,0.159521,0.191471,218980
weak,2048,4194304,64,65536,AS2,2,4,1,1103,9.39658e-09,6.07874,0.622615,0.0471988,4.84426,0.215851,0.209067,218980
weak,2048,4194304,64,65536,BJ,0,4,2,1147,8.75946e-09,4.05599,0.273952,0.0203622,3.20334,0.230771,0.156588,218980
weak,2048,4194304,64,65536,AS1,1,4,2,1083,9.25241e-09,5.65064,0.584195,0.0272344,4.51204,0.174378,0.196,218980
weak,2048,4194304,64,65536,AS2,2,4,2,1103,9.39658e-09,6.13996,0.617252,0.0449504,4.83922,0.283863,0.213191,218980
weak,2048,4194304,64,65536,BJ,0,4,3,1147,8.75946e-09,4.05763,0.279018,0.0103586,3.21672,0.210123,0.162701,218980
weak,2048,4194304,64,65536,AS1,1,4,3,1083,9.25241e-09,5.62373,0.583556,0.0156967,4.51851,0.126724,0.21154,218980
weak,2048,4194304,64,65536,AS2,2,4,3,1103,9.39658e-09,6.06322,0.607634,0.0331094,4.88496,0.167515,0.215478,218980
weak,2048,4194304,64,65536,BJ,0,4,4,1147,8.75946e-09,4.06628,0.265005,0.00933917,3.22083,0.229646,0.162629,218980
weak,2048,4194304,64,65536,AS1,1,4,4,1083,9.25241e-09,5.65504,0.578814,0.0208414,4.50558,0.189212,0.197553,218980
weak,2048,4194304,64,65536,AS2,2,4,4,1103,9.39658e-09,6.08216,0.610858,0.02494,4.92334,0.152882,0.208127,218980
weak,2048,4194304,64,65536,BJ,0,4,5,1147,8.75946e-09,4.31257,0.293359,0.0224321,3.19783,0.476954,0.15419,218980
weak,2048,4194304,64,65536,AS1,1,4,5,1083,9.25241e-09,5.72236,0.594384,0.0458057,4.49479,0.255745,0.194488,218980
weak,2048,4194304,64,65536,AS2,2,4,5,1103,9.39658e-09,6.07049,0.609286,0.0377944,4.89744,0.164067,0.212993,218980
weak,2048,4194304,64,65536,BJ,0,4,6,1147,8.75946e-09,4.08072,0.277113,0.0176475,3.22616,0.231578,0.154779,218980
weak,2048,4194304,64,65536,AS1,1,4,6,1083,9.25241e-09,5.61124,0.587329,0.0281217,4.5253,0.121812,0.192876,218980
weak,2048,4194304,64,65536,AS2,2,4,6,1103,9.39658e-09,6.07385,0.609949,0.0100665,4.64671,0.403349,0.226321,218980
weak,2048,4194304,64,65536,BJ,0,4,7,1147,8.75946e-09,4.06962,0.282995,0.0213649,3.20896,0.226915,0.16064,218980
weak,2048,4194304,64,65536,AS1,1,4,7,1083,9.25241e-09,5.62919,0.579826,0.029539,4.38281,0.285303,0.198128,218980
weak,2048,4194304,64,65536,AS2,2,4,7,1103,9.39658e-09,6.07129,0.606055,0.0379565,4.8805,0.192253,0.205809,218980
weak,2048,4194304,64,65536,BJ,0,4,8,1147,8.75946e-09,4.16965,0.296592,0.0179085,3.20093,0.325601,0.156182,218980
weak,2048,4194304,64,65536,AS1,1,4,8,1083,9.25241e-09,5.62583,0.594606,0.0278269,4.49266,0.162683,0.192818,218980
weak,2048,4194304,64,65536,AS2,2,4,8,1103,9.39658e-09,6.06518,0.605819,0.0105675,4.52517,0.506814,0.239367,218980
weak,2048,4194304,64,65536,BJ,0,4,9,1147,8.75946e-09,4.09677,0.275057,0.0134179,3.21553,0.254341,0.163418,218980
weak,2048,4194304,64,65536,AS1,1,4,9,1083,9.25241e-09,5.61755,0.589312,0.0372504,4.48594,0.167172,0.191466,218980
weak,2048,4194304,64,65536,AS2,2,4,9,1103,9.39658e-09,6.10575,0.601084,0.00997498,4.68995,0.396177,0.229998,218980
weak,2048,4194304,64,65536,BJ,0,4,10,1147,8.75946e-09,4.04499,0.291984,0.0288641,3.20237,0.205951,0.154326,218980
weak,2048,4194304,64,65536,AS1,1,4,10,1083,9.25241e-09,5.62772,0.577855,0.030919,4.5002,0.179076,0.187562,218980
weak,2048,4194304,64,65536,AS2,2,4,10,1103,9.39658e-09,6.18125,0.607112,0.0106253,4.7288,0.427658,0.228961,218980
