scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,128,32768,BJ,0,4,1,1233,8.66811e-09,2.24395,0.135677,0.0123146,1.74254,0.18083,0.0826904,218973
strong,2048,4194304,128,32768,AS1,1,4,1,1101,9.158e-09,2.36272,0.135993,0.0217976,1.91888,0.135957,0.0788883,218973
strong,2048,4194304,128,32768,AS2,2,4,1,1095,9.60991e-09,2.55481,0.145543,0.0209687,2.11647,0.125995,0.0751334,218973
strong,2048,4194304,128,32768,BJ,0,4,2,1233,8.66811e-09,2.24128,0.13752,0.0101365,1.74558,0.170587,0.0850501,218973
strong,2048,4194304,128,32768,AS1,1,4,2,1101,9.158e-09,2.36958,0.130256,0.01789,1.91323,0.163426,0.0701133,218973
strong,2048,4194304,128,32768,AS2,2,4,2,1095,9.60991e-09,2.56502,0.133487,0.02092,2.11743,0.147133,0.0749463,218973
strong,2048,4194304,128,32768,BJ,0,4,3,1233,8.66811e-09,2.24589,0.150982,0.0256784,1.75103,0.157627,0.0837747,218973
strong,2048,4194304,128,32768,AS1,1,4,3,1101,9.158e-09,2.35012,0.144291,0.0199557,1.91716,0.119898,0.0758824,218973
strong,2048,4194304,128,32768,AS2,2,4,3,1095,9.60991e-09,2.55775,0.134757,0.0201606,2.12105,0.134444,0.0752744,218973
strong,2048,4194304,128,32768,BJ,0,4,4,1233,8.66811e-09,2.23123,0.15207,0.025035,1.75134,0.141962,0.0834692,218973
strong,2048,4194304,128,32768,AS1,1,4,4,1101,9.158e-09,2.355,0.135617,0.0212026,1.91762,0.130679,0.0784066,218973
strong,2048,4194304,128,32768,AS2,2,4,4,1095,9.60991e-09,2.56299,0.135297,0.0226622,2.11818,0.142148,0.075427,218973
strong,2048,4194304,128,32768,BJ,0,4,5,1233,8.66811e-09,2.2269,0.148704,0.0201538,1.74624,0.146544,0.0819256,218973
strong,2048,4194304,128,32768,AS1,1,4,5,1101,9.158e-09,2.35545,0.139859,0.0207141,1.91964,0.127689,0.0754856,218973
strong,2048,4194304,128,32768,AS2,2,4,5,1095,9.60991e-09,2.58555,0.133529,0.0210195,2.11742,0.167193,0.0751748,218973
strong,2048,4194304,128,32768,BJ,0,4,6,1233,8.66811e-09,2.34752,0.136392,0.0106827,1.74291,0.281048,0.0848322,218973
strong,2048,4194304,128,32768,AS1,1,4,6,1101,9.158e-09,2.35052,0.137919,0.0161911,1.91033,0.135762,0.0734125,218973
strong,2048,4194304,128,32768,AS2,2,4,6,1095,9.60991e-09,2.69263,0.135553,0.0203584,2.14816,0.241757,0.0752587,218973
strong,2048,4194304,128,32768,BJ,0,4,7,1233,8.66811e-09,2.24682,0.153296,0.0250229,1.75164,0.148662,0.091209,218973
strong,2048,4194304,128,32768,AS1,1,4,7,1101,9.158e-09,2.34816,0.133964,0.0199802,1.91758,0.127995,0.0756356,218973
strong,2048,4194304,128,32768,AS2,2,4,7,1095,9.60991e-09,2.55657,0.134856,0.0207124,2.1211,0.129867,0.0786129,218973
strong,2048,4194304,128,32768,BJ,0,4,8,1233,8.66811e-09,2.2908,0.151167,0.0257743,1.7494,0.205059,0.0828162,218973
strong,2048,4194304,128,32768,AS1,1,4,8,1101,9.158e-09,2.34908,0.137696,0.0214183,1.91992,0.122831,0.0757084,218973
strong,2048,4194304,128,32768,AS2,2,4,8,1095,9.60991e-09,2.59236,0.149437,0.0332934,2.11757,0.158689,0.0750534,218973
strong,2048,4194304,128,32768,BJ,0,4,9,1233,8.66811e-09,2.23336,0.149781,0.0247641,1.75002,0.148063,0.0834591,218973
strong,2048,4194304,128,32768,AS1,1,4,9,1101,9.158e-09,2.35287,0.136864,0.0221127,1.92494,0.121695,0.0763916,218973
strong,2048,4194304,128,32768,AS2,2,4,9,1095,9.60991e-09,2.57394,0.12684,0.0158177,2.12206,0.151408,0.0796613,218973
strong,2048,4194304,128,32768,BJ,0,4,10,1233,8.66811e-09,2.22405,0.153404,0.0266376,1.75111,0.133702,0.0834662,218973
strong,2048,4194304,128,32768,AS1,1,4,10,1101,9.158e-09,2.35641,0.135853,0.014567,1.91604,0.13842,0.0738372,218973
strong,2048,4194304,128,32768,AS2,2,4,10,1095,9.60991e-09,2.57211,0.135862,0.021034,2.11857,0.150387,0.0753003,218973
