scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,362,131044,2,65522,BJ,0,4,1,239,6.24353e-09,0.566255,0.0378435,0.00275986,0.472363,0.00209477,0.0247534,218975
weak,362,131044,2,65522,AS1,1,4,1,226,8.66291e-09,0.65467,0.0911701,0.0372047,0.509652,0.00222477,0.0234906,218975
weak,362,131044,2,65522,AS2,2,4,1,228,9.73973e-09,0.629039,0.0577609,0.00434591,0.517535,0.00206251,0.0233484,218975
weak,362,131044,2,65522,BJ,0,4,2,239,6.24353e-09,0.566194,0.0385192,0.00355062,0.47221,0.00183393,0.0244137,218975
weak,362,131044,2,65522,AS1,1,4,2,226,8.66291e-09,0.628398,0.0655576,0.0127908,0.509097,0.00223441,0.0233655,218975
weak,362,131044,2,65522,AS2,2,4,2,228,9.73973e-09,0.628412,0.0573162,0.00451785,0.517083,0.00219058,0.0234284,218975
weak,362,131044,2,65522,BJ,0,4,3,239,6.24353e-09,0.580983,0.0527361,0.0176229,0.472056,0.00236574,0.0246056,218975
weak,362,131044,2,65522,AS1,1,4,3,226,8.66291e-09,0.629704,0.0659316,0.012367,0.510031,0.00212449,0.0234482,218975
weak,362,131044,2,65522,AS2,2,4,3,228,9.73973e-09,0.628585,0.0577279,0.00437983,0.516961,0.00214676,0.0233973,218975
weak,362,131044,2,65522,BJ,0,4,4,239,6.24353e-09,0.580878,0.0526879,0.0174998,0.472294,0.00212641,0.0245696,218975
weak,362,131044,2,65522,AS1,1,4,4,226,8.66291e-09,0.633893,0.0706216,0.0168414,0.50951,0.00211623,0.0234505,218975
weak,362,131044,2,65522,AS2,2,4,4,228,9.73973e-09,0.644441,0.0726155,0.0186709,0.517404,0.00257272,0.0233726,218975
weak,362,131044,2,65522,BJ,0,4,5,239,6.24353e-09,0.566146,0.0382979,0.00318234,0.471712,0.00240388,0.0245076,218975
weak,362,131044,2,65522,AS1,1,4,5,226,8.66291e-09,0.62056,0.057326,0.00452033,0.509396,0.00255261,0.0232161,218975
weak,362,131044,2,65522,AS2,2,4,5,228,9.73973e-09,0.6327,0.0605383,0.00640699,0.517754,0.00215908,0.0236693,218975
weak,362,131044,2,65522,BJ,0,4,6,239,6.24353e-09,0.579845,0.051514,0.016538,0.472359,0.00207795,0.0246883,218975
weak,362,131044,2,65522,AS1,1,4,6,226,8.66291e-09,0.619983,0.0570183,0.00449728,0.509546,0.00220616,0.0230751,218975
weak,362,131044,2,65522,AS2,2,4,6,228,9.73973e-09,0.64442,0.0726405,0.0184375,0.517409,0.00222616,0.0237417,218975
weak,362,131044,2,65522,BJ,0,4,7,239,6.24353e-09,0.566029,0.038063,0.00313623,0.472287,0.00181709,0.0246607,218975
weak,362,131044,2,65522,AS1,1,4,7,226,8.66291e-09,0.620255,0.0568228,0.00418927,0.509254,0.00253572,0.0234619,218975
weak,362,131044,2,65522,AS2,2,4,7,228,9.73973e-09,0.632879,0.0612648,0.00715574,0.517172,0.00214357,0.0237183,218975
weak,362,131044,2,65522,BJ,0,4,8,239,6.24353e-09,0.56625,0.0383973,0.00351736,0.472166,0.00174582,0.024621,218975
weak,362,131044,2,65522,AS1,1,4,8,226,8.66291e-09,0.6347,0.0713388,0.0176294,0.509595,0.00207574,0.0235374,218975
weak,362,131044,2,65522,AS2,2,4,8,228,9.73973e-09,0.62935,0.0572826,0.00429347,0.51732,0.0024628,0.0236325,218975
weak,362,131044,2,65522,BJ,0,4,9,239,6.24353e-09,0.575264,0.0470527,0.011945,0.472163,0.00228656,0.0246195,218975
weak,362,131044,2,65522,AS1,1,4,9,226,8.66291e-09,0.633548,0.0704226,0.0169181,0.509459,0.00214873,0.0234081,218975
weak,362,131044,2,65522,AS2,2,4,9,228,9.73973e-09,0.628856,0.0575441,0.00446804,0.517115,0.00244978,0.0234102,218975
weak,362,131044,2,65522,BJ,0,4,10,239,6.24353e-09,0.593077,0.0648625,0.0298506,0.471954,0.00246578,0.0246632,218975
weak,362,131044,2,65522,AS1,1,4,10,226,8.66291e-09,0.627091,0.0635359,0.00965511,0.509866,0.00203879,0.0234896,218975
weak,362,131044,2,65522,AS2,2,4,10,228,9.73973e-09,0.665151,0.0933859,0.0392315,0.517533,0.00219458,0.023658,218975
