scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,32,8192,BJ,0,4,1,324,9.77187e-09,0.10998,0.00761004,0.00150039,0.0825571,0.0105032,0.00434891,218971
strong,512,262144,32,8192,AS1,1,4,1,295,7.55314e-09,0.117761,0.00663295,0.00113528,0.0912505,0.0114954,0.00392157,218971
strong,512,262144,32,8192,AS2,2,4,1,294,8.03923e-09,0.13127,0.00927601,0.00378552,0.10097,0.012646,0.00389457,218971
strong,512,262144,32,8192,BJ,0,4,2,324,9.77187e-09,0.108711,0.00839311,0.0021766,0.0823589,0.00870561,0.00433427,218971
strong,512,262144,32,8192,AS1,1,4,2,295,7.55314e-09,0.1158,0.00732601,0.00173127,0.0938643,0.00659674,0.00348546,218971
strong,512,262144,32,8192,AS2,2,4,2,294,8.03923e-09,0.128164,0.00714706,0.00165829,0.101804,0.0113399,0.0034439,218971
strong,512,262144,32,8192,BJ,0,4,3,324,9.77187e-09,0.109771,0.00821767,0.00208031,0.0824687,0.00986997,0.00430539,218971
strong,512,262144,32,8192,AS1,1,4,3,295,7.55314e-09,0.116254,0.00758518,0.00202119,0.0938455,0.00684285,0.00346652,218971
strong,512,262144,32,8192,AS2,2,4,3,294,8.03923e-09,0.126432,0.00673755,0.00118766,0.10116,0.0101481,0.00389834,218971
strong,512,262144,32,8192,BJ,0,4,4,324,9.77187e-09,0.109482,0.00899079,0.00186702,0.0824765,0.00878109,0.00429411,218971
strong,512,262144,32,8192,AS1,1,4,4,295,7.55314e-09,0.11647,0.00687142,0.00124145,0.0919007,0.0091972,0.00398165,218971
strong,512,262144,32,8192,AS2,2,4,4,294,8.03923e-09,0.12685,0.00805566,0.00257915,0.104239,0.00622286,0.00352887,218971
strong,512,262144,32,8192,BJ,0,4,5,324,9.77187e-09,0.108432,0.00796448,0.00183703,0.082073,0.00921326,0.00427298,218971
strong,512,262144,32,8192,AS1,1,4,5,295,7.55314e-09,0.117194,0.00675126,0.00119083,0.0920363,0.00988867,0.00399237,218971
strong,512,262144,32,8192,AS2,2,4,5,294,8.03923e-09,0.128338,0.00708492,0.00109831,0.101622,0.0112027,0.00392378,218971
strong,512,262144,32,8192,BJ,0,4,6,324,9.77187e-09,0.109357,0.00849137,0.00239788,0.0827573,0.00891475,0.00424127,218971
strong,512,262144,32,8192,AS1,1,4,6,295,7.55314e-09,0.116819,0.00673522,0.00119222,0.0912496,0.0104121,0.00392533,218971
strong,512,262144,32,8192,AS2,2,4,6,294,8.03923e-09,0.128392,0.00681511,0.0011145,0.101832,0.0113091,0.00394639,218971
strong,512,262144,32,8192,BJ,0,4,7,324,9.77187e-09,0.109127,0.00794686,0.00181728,0.0824637,0.00942693,0.0043405,218971
strong,512,262144,32,8192,AS1,1,4,7,295,7.55314e-09,0.117651,0.00676601,0.00123626,0.0914083,0.0106762,0.00432162,218971
strong,512,262144,32,8192,AS2,2,4,7,294,8.03923e-09,0.126709,0.00689513,0.00115414,0.101101,0.0103146,0.00388847,218971
