scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,1024,1048576,64,16384,BJ,0,4,1,636,9.97962e-09,0.590601,0.0385831,0.00606178,0.453649,0.0499482,0.0219272,218972
strong,1024,1048576,64,16384,AS1,1,4,1,567,8.98817e-09,0.592512,0.0323486,0.00345259,0.48675,0.0302854,0.0194834,218972
strong,1024,1048576,64,16384,AS2,2,4,1,566,8.47533e-09,0.657565,0.0336417,0.00480023,0.545826,0.0361075,0.0182241,218972
strong,1024,1048576,64,16384,BJ,0,4,2,636,9.97962e-09,0.567804,0.0385224,0.00607496,0.454513,0.0261774,0.0221055,218972
strong,1024,1048576,64,16384,AS1,1,4,2,567,8.98817e-09,0.602949,0.0328382,0.00395823,0.4873,0.0392008,0.0199626,218972
strong,1024,1048576,64,16384,AS2,2,4,2,566,8.47533e-09,0.662031,0.034976,0.0034062,0.539754,0.0441976,0.0196039,218972
strong,1024,1048576,64,16384,BJ,0,4,3,636,9.97962e-09,0.568244,0.0364796,0.00387859,0.453373,0.0298528,0.0220246,218972
strong,1024,1048576,64,16384,AS1,1,4,3,567,8.98817e-09,0.597126,0.0344589,0.00527416,0.49216,0.0284388,0.0182509,218972
strong,1024,1048576,64,16384,AS2,2,4,3,566,8.47533e-09,0.739692,0.12395,0.0858358,0.546786,0.0272388,0.0181257,218972
strong,1024,1048576,64,16384,BJ,0,4,4,636,9.97962e-09,0.580258,0.0381228,0.00541546,0.452898,0.038249,0.0243999,218972
strong,1024,1048576,64,16384,AS1,1,4,4,567,8.98817e-09,0.606456,0.0327131,0.00378592,0.487451,0.0429219,0.0197375,218972
strong,1024,1048576,64,16384,AS2,2,4,4,566,8.47533e-09,0.67704,0.0359476,0.00720555,0.549338,0.0483996,0.0188516,218972
strong,1024,1048576,64,16384,BJ,0,4,5,636,9.97962e-09,0.569052,0.0406542,0.00824189,0.452588,0.0289464,0.0204361,218972
strong,1024,1048576,64,16384,AS1,1,4,5,567,8.98817e-09,0.633946,0.0341338,0.00517604,0.495115,0.0625372,0.0182095,218972
strong,1024,1048576,64,16384,AS2,2,4,5,566,8.47533e-09,0.664392,0.0337545,0.00515924,0.546704,0.0424304,0.0180957,218972
strong,1024,1048576,64,16384,BJ,0,4,6,636,9.97962e-09,0.570666,0.051658,0.00830033,0.452249,0.0197374,0.0203594,218972
strong,1024,1048576,64,16384,AS1,1,4,6,567,8.98817e-09,0.594935,0.0343423,0.00531545,0.493462,0.0209403,0.022319,218972
