scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,2896,8386816,128,66608,BJ,0,4,1,2135,9.62245e-09,7.77776,0.511605,0.0202719,6.07756,0.523757,0.309064,218981
weak,2896,8386816,128,66608,AS1,1,4,1,1900,9.50243e-09,10.38,1.05664,0.0187492,8.06587,0.526547,0.404336,218981
weak,2896,8386816,128,66608,AS2,2,4,1,1909,9.94903e-09,11.22,1.0762,0.0201748,8.35538,1.00413,0.454436,218981
weak,2896,8386816,128,66608,BJ,0,4,2,2135,9.62245e-09,7.70941,0.523155,0.0427264,6.06456,0.472549,0.291733,218981
weak,2896,8386816,128,66608,AS1,1,4,2,1900,9.50243e-09,10.3485,1.08574,0.0483593,7.98689,0.55917,0.389286,218981
weak,2896,8386816,128,66608,AS2,2,4,2,1909,9.94903e-09,11.1931,1.09123,0.0203729,8.69363,0.633173,0.445359,218981
weak,2896,8386816,128,66608,BJ,0,4,3,2135,9.62245e-09,7.72956,0.545872,0.054854,6.09831,0.428241,0.300891,218981
weak,2896,8386816,128,66608,AS1,1,4,3,1900,9.50243e-09,10.3323,1.09445,0.0514415,8.0068,0.528968,0.37421,218981
weak,2896,8386816,128,66608,AS2,2,4,3,1909,9.94903e-09,11.2539,1.08637,0.0402696,9.08849,0.341709,0.409656,218981
weak,2896,8386816,128,66608,BJ,0,4,4,2135,9.62245e-09,7.74446,0.545305,0.0547222,6.09192,0.448466,0.303433,218981
weak,2896,8386816,128,66608,AS1,1,4,4,1900,9.50243e-09,10.415,1.10701,0.0673493,7.98108,0.613345,0.386088,218981
weak,2896,8386816,128,66608,AS2,2,4,4,1909,9.94903e-09,11.3152,1.12451,0.0792059,9.09317,0.362076,0.406865,218981
weak,2896,8386816,128,66608,BJ,0,4,5,2135,9.62245e-09,7.75215,0.547385,0.0536941,6.10263,0.442026,0.305399,218981
weak,2896,8386816,128,66608,AS1,1,4,5,1900,9.50243e-09,10.4111,1.0598,0.0540827,8.29069,0.366366,0.369296,218981
weak,2896,8386816,128,66608,AS2,2,4,5,1909,9.94903e-09,11.2413,1.08525,0.0213818,8.44141,0.933463,0.450369,218981
weak,2896,8386816,128,66608,BJ,0,4,6,2135,9.62245e-09,7.84473,0.542052,0.0576648,6.09999,0.545096,0.30374,218981
weak,2896,8386816,128,66608,AS1,1,4,6,1900,9.50243e-09,10.4136,1.05273,0.0478604,8.31461,0.351761,0.369128,218981
weak,2896,8386816,128,66608,AS2,2,4,6,1909,9.94903e-09,11.2782,1.08676,0.0201398,8.32812,1.08226,0.450716,218981
weak,2896,8386816,128,66608,BJ,0,4,7,2135,9.62245e-09,7.97352,0.5236,0.0472633,6.08599,0.721008,0.286033,218981
weak,2896,8386816,128,66608,AS1,1,4,7,1900,9.50243e-09,10.3761,1.06347,0.0223981,8.09064,0.494368,0.398739,218981
weak,2896,8386816,128,66608,AS2,2,4,7,1909,9.94903e-09,11.2041,1.11165,0.0516637,8.73378,0.607429,0.420041,218981
weak,2896,8386816,128,66608,BJ,0,4,8,2135,9.62245e-09,7.73615,0.535765,0.0466097,6.08567,0.466079,0.291797,218981
weak,2896,8386816,128,66608,AS1,1,4,8,1900,9.50243e-09,10.3588,1.06243,0.0199183,8.23131,0.3239,0.412538,218981
weak,2896,8386816,128,66608,AS2,2,4,8,1909,9.94903e-09,11.2585,1.08223,0.0564474,8.71725,0.735189,0.396749,218981
weak,2896,8386816,128,66608,BJ,0,4,9,2135,9.62245e-09,7.76958,0.545883,0.0622308,6.10441,0.458712,0.30573,218981
weak,2896,8386816,128,66608,AS1,1,4,9,1900,9.50243e-09,10.3657,1.05748,0.0194634,7.97621,0.593628,0.410865,218981
weak,2896,8386816,128,66608,AS2,2,4,9,1909,9.94903e-09,11.3155,1.08618,0.0204415,8.72277,0.725923,0.450301,218981
weak,2896,8386816,128,66608,BJ,0,4,10,2135,9.62245e-09,7.71999,0.525399,0.0351434,6.06536,0.485167,0.287264,218981
weak,2896,8386816,128,66608,AS1,1,4,10,1900,9.50243e-09,10.6885,1.01489,0.0600909,7.88937,1.14478,0.327038,218981
weak,2896,8386816,128,66608,AS2,2,4,10,1909,9.94903e-09,11.2559,1.07423,0.0201594,8.74227,0.654698,0.454716,218981
