scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,256,65536,1,65536,BJ,0,4,1,102,9.00337e-09,0.237756,0.015311,6.14468e-05,0.198797,5.59518e-05,0.0105535,218974
weak,256,65536,1,65536,AS1,1,4,1,102,9.00337e-09,0.272951,0.024471,0.000103824,0.224811,9.72445e-05,0.0103672,218974
weak,256,65536,1,65536,AS2,2,4,1,102,9.00337e-09,0.273601,0.0245533,9.11758e-05,0.224857,8.97646e-05,0.0108984,218974
weak,256,65536,1,65536,BJ,0,4,2,102,9.00337e-09,0.237495,0.0151502,6.03024e-05,0.198709,5.20789e-05,0.0106533,218974
weak,256,65536,1,65536,AS1,1,4,2,102,9.00337e-09,0.273084,0.0244136,8.69965e-05,0.224935,7.27945e-05,0.0104129,218974
weak,256,65536,1,65536,AS2,2,4,2,102,9.00337e-09,0.272939,0.0243346,9.75593e-05,0.224673,9.30303e-05,0.0106047,218974
weak,256,65536,1,65536,BJ,0,4,3,102,9.00337e-09,0.238066,0.0155169,5.86056e-05,0.198681,5.61909e-05,0.0106817,218974
weak,256,65536,1,65536,AS1,1,4,3,102,9.00337e-09,0.272851,0.0244476,9.57118e-05,0.224708,8.50486e-05,0.0103893,218974
weak,256,65536,1,65536,AS2,2,4,3,102,9.00337e-09,0.273142,0.0243827,9.08305e-05,0.224817,8.38838e-05,0.0106039,218974
weak,256,65536,1,65536,BJ,0,4,4,102,9.00337e-09,0.23771,0.0151503,5.84433e-05,0.198969,6.09434e-05,0.0105451,218974
weak,256,65536,1,65536,AS1,1,4,4,102,9.00337e-09,0.272993,0.024456,9.96913e-05,0.2249,8.87294e-05,0.0103354,218974
weak,256,65536,1,65536,AS2,2,4,4,102,9.00337e-09,0.272623,0.0244324,9.1343e-05,0.224609,8.89313e-05,0.0102813,218974
weak,256,65536,1,65536,BJ,0,4,5,102,9.00337e-09,0.237883,0.0152331,6.25304e-05,0.198808,5.36852e-05,0.0108018,218974
weak,256,65536,1,65536,AS1,1,4,5,102,9.00337e-09,0.273299,0.024458,0.000102246,0.225007,0.000100217,0.0104884,218974
weak,256,65536,1,65536,AS2,2,4,5,102,9.00337e-09,0.273374,0.0244986,9.31791e-05,0.225153,9.24438e-05,0.010381,218974
weak,256,65536,1,65536,BJ,0,4,6,102,9.00337e-09,0.237818,0.0153281,5.93739e-05,0.19894,5.03999e-05,0.0105245,218974
weak,256,65536,1,65536,AS1,1,4,6,102,9.00337e-09,0.27382,0.0243616,9.41334e-05,0.225577,8.01256e-05,0.0105687,218974
weak,256,65536,1,65536,AS2,2,4,6,102,9.00337e-09,0.27287,0.0244295,0.000101276,0.224797,8.63262e-05,0.0103552,218974
weak,256,65536,1,65536,BJ,0,4,7,102,9.00337e-09,0.237909,0.0155287,5.66766e-05,0.19875,4.57631e-05,0.0105899,218974
weak,256,65536,1,65536,AS1,1,4,7,102,9.00337e-09,0.272858,0.0243963,9.36517e-05,0.224655,8.09382e-05,0.0104747,218974
weak,256,65536,1,65536,AS2,2,4,7,102,9.00337e-09,0.273286,0.0245279,9.69688e-05,0.224945,7.99436e-05,0.0103824,218974
weak,256,65536,1,65536,BJ,0,4,8,102,9.00337e-09,0.237609,0.0152711,5.79639e-05,0.198745,4.75184e-05,0.0106414,218974
weak,256,65536,1,65536,AS1,1,4,8,102,9.00337e-09,0.273032,0.0244816,8.65918e-05,0.22471,9.03809e-05,0.0104962,218974
weak,256,65536,1,65536,AS2,2,4,8,102,9.00337e-09,0.273117,0.0247027,8.71401e-05,0.224604,8.66577e-05,0.0105088,218974
weak,256,65536,1,65536,BJ,0,4,9,102,9.00337e-09,0.237521,0.0151818,6.03315e-05,0.198717,5.91716e-05,0.0105792,218974
weak,256,65536,1,65536,AS1,1,4,9,102,9.00337e-09,0.272882,0.0243628,0.000100784,0.224763,9.54217e-05,0.010414,218974
weak,256,65536,1,65536,AS2,2,4,9,102,9.00337e-09,0.27298,0.0244107,9.0658e-05,0.224894,0.000100661,0.0103427,218974
weak,256,65536,1,65536,BJ,0,4,10,102,9.00337e-09,0.237927,0.0155637,5.69983e-05,0.198628,4.54288e-05,0.0107142,218974
weak,256,65536,1,65536,AS1,1,4,10,102,9.00337e-09,0.273301,0.0248413,9.6855e-05,0.224657,8.8338e-05,0.0104895,218974
weak,256,65536,1,65536,AS2,2,4,10,102,9.00337e-09,0.273037,0.0246476,9.72389e-05,0.224594,9.55027e-05,0.0103922,218974
