scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,2,131072,BJ,0,4,1,335,7.05933e-09,1.61083,0.106177,0.00461926,1.33567,0.00387193,0.0817396,218967
strong,512,262144,2,131072,AS1,1,4,1,310,8.5658e-09,1.73798,0.162357,0.00657666,1.41783,0.00666757,0.0722275,218967
strong,512,262144,2,131072,AS2,2,4,1,322,7.74869e-09,1.80934,0.16882,0.00764915,1.47843,0.00664475,0.0733046,218967
strong,512,262144,2,131072,BJ,0,4,2,335,7.05933e-09,1.62476,0.119939,0.0184192,1.33632,0.00496009,0.0801333,218967
strong,512,262144,2,131072,AS1,1,4,2,310,8.5658e-09,1.73427,0.16384,0.00645913,1.41806,0.00407931,0.0692415,218967
strong,512,262144,2,131072,AS2,2,4,2,322,7.74869e-09,1.81555,0.174097,0.00897645,1.48063,0.00585349,0.0726405,218967
strong,512,262144,2,131072,BJ,0,4,3,335,7.05933e-09,1.62204,0.117645,0.0165134,1.33719,0.00359996,0.0801532,218967
strong,512,262144,2,131072,AS1,1,4,3,310,8.5658e-09,1.74891,0.176141,0.0171502,1.41785,0.0044418,0.0711847,218967
strong,512,262144,2,131072,AS2,2,4,3,322,7.74869e-09,1.82398,0.183971,0.0184125,1.47906,0.00323844,0.0754964,218967
strong,512,262144,2,131072,BJ,0,4,4,335,7.05933e-09,1.60701,0.106505,0.00387827,1.33585,0.00359526,0.0776759,218967
strong,512,262144,2,131072,AS1,1,4,4,310,8.5658e-09,1.7343,0.163468,0.00660166,1.41613,0.0041243,0.0716797,218967
strong,512,262144,2,131072,AS2,2,4,4,322,7.74869e-09,1.82051,0.182413,0.0184021,1.47737,0.00558941,0.0727467,218967
strong,512,262144,2,131072,BJ,0,4,5,335,7.05933e-09,1.61803,0.11652,0.0151079,1.33718,0.00291583,0.0779366,218967
strong,512,262144,2,131072,AS1,1,4,5,310,8.5658e-09,1.73364,0.162199,0.00579426,1.41697,0.00486838,0.0705405,218967
strong,512,262144,2,131072,AS2,2,4,5,322,7.74869e-09,1.80952,0.16878,0.00630128,1.478,0.00676746,0.0739992,218967
strong,512,262144,2,131072,BJ,0,4,6,335,7.05933e-09,1.61876,0.114472,0.0134172,1.3366,0.00556234,0.0783791,218967
strong,512,262144,2,131072,AS1,1,4,6,310,8.5658e-09,1.7341,0.162189,0.00642773,1.41746,0.00575949,0.0696943,218967
strong,512,262144,2,131072,AS2,2,4,6,322,7.74869e-09,1.8092,0.171006,0.00654913,1.47905,0.00443022,0.0727937,218967
strong,512,262144,2,131072,BJ,0,4,7,335,7.05933e-09,1.61408,0.113674,0.00996345,1.33644,0.00305078,0.0773415,218967
strong,512,262144,2,131072,AS1,1,4,7,310,8.5658e-09,1.74939,0.176542,0.0150953,1.41821,0.00255923,0.0728217,218967
strong,512,262144,2,131072,AS2,2,4,7,322,7.74869e-09,1.80691,0.167862,0.00642918,1.47868,0.00541428,0.0729363,218967
strong,512,262144,2,131072,BJ,0,4,8,335,7.05933e-09,1.60718,0.105847,0.0040244,1.33576,0.00450739,0.0776771,218967
strong,512,262144,2,131072,AS1,1,4,8,310,8.5658e-09,1.73612,0.161854,0.00556349,1.41803,0.00533281,0.0710246,218967
strong,512,262144,2,131072,AS2,2,4,8,322,7.74869e-09,1.81673,0.177095,0.010028,1.47996,0.00454315,0.0726987,218967
strong,512,262144,2,131072,BJ,0,4,9,335,7.05933e-09,1.60757,0.10575,0.00418128,1.33625,0.00361758,0.0786476,218967
strong,512,262144,2,131072,AS1,1,4,9,310,8.5658e-09,1.73594,0.163176,0.00776489,1.41703,0.00399116,0.072788,218967
strong,512,262144,2,131072,AS2,2,4,9,322,7.74869e-09,1.81832,0.178587,0.0143386,1.4799,0.00468929,0.0727443,218967
strong,512,262144,2,131072,BJ,0,4,10,335,7.05933e-09,1.61619,0.112732,0.0111185,1.33706,0.00497495,0.0773971,218967
strong,512,262144,2,131072,AS1,1,4,10,310,8.5658e-09,1.73532,0.161224,0.00344737,1.41808,0.00402284,0.0726442,218967
strong,512,262144,2,131072,AS2,2,4,10,322,7.74869e-09,1.82595,0.182122,0.018768,1.47969,0.00373103,0.0783239,218967
strong,1024,1048576,2,524288,BJ,0,4,1,628,8.39677e-09,12.1394,0.821145,0.0185598,10.0983,0.0303718,0.574937,218967
strong,1024,1048576,2,524288,AS1,1,4,1,618,7.69727e-09,13.5219,1.16048,0.0539561,11.167,0.0139168,0.567299,218967
strong,1024,1048576,2,524288,AS2,2,4,1,583,9.14869e-09,12.7619,1.06781,0.00973179,10.5584,0.0128096,0.540296,218967
strong,1024,1048576,2,524288,BJ,0,4,2,628,8.39677e-09,12.16,0.844069,0.0385414,10.1071,0.0124938,0.575498,218967
strong,1024,1048576,2,524288,AS1,1,4,2,618,7.69727e-09,13.5255,1.13534,0.00996108,11.1689,0.0102415,0.568707,218967
strong,1024,1048576,2,524288,AS2,2,4,2,583,9.14869e-09,12.7378,1.07088,0.0103106,10.5063,0.0305372,0.5434,218967
strong,1024,1048576,2,524288,BJ,0,4,3,628,8.39677e-09,12.1413,0.825659,0.0217908,10.1059,0.0166382,0.576229,218967
strong,1024,1048576,2,524288,AS1,1,4,3,618,7.69727e-09,13.5236,1.14165,0.0180261,11.1728,0.0141755,0.578232,218967
strong,1024,1048576,2,524288,AS2,2,4,3,583,9.14869e-09,12.7437,1.08332,0.0379712,10.5331,0.0161094,0.533243,218967
strong,1024,1048576,2,524288,BJ,0,4,4,628,8.39677e-09,12.1373,0.821181,0.00755442,10.1069,0.00780776,0.580365,218967
strong,1024,1048576,2,524288,AS1,1,4,4,618,7.69727e-09,13.5171,1.14275,0.0183402,11.1694,0.00766335,0.578218,218967
strong,1024,1048576,2,524288,AS2,2,4,4,583,9.14869e-09,12.7683,1.06701,0.0115155,10.5632,0.010802,0.542207,218967
strong,1024,1048576,2,524288,BJ,0,4,5,628,8.39677e-09,12.1645,0.846384,0.0422691,10.1068,0.00861923,0.579963,218967
strong,1024,1048576,2,524288,AS1,1,4,5,618,7.69727e-09,13.5158,1.13774,0.0308413,11.1742,0.0178146,0.572122,218967
strong,1024,1048576,2,524288,AS2,2,4,5,583,9.14869e-09,12.7553,1.06546,0.00836574,10.5583,0.0071167,0.542093,218967
strong,1024,1048576,2,524288,BJ,0,4,6,628,8.39677e-09,12.1676,0.844085,0.0378527,10.1084,0.0104335,0.58345,218967
strong,1024,1048576,2,524288,AS1,1,4,6,618,7.69727e-09,13.5025,1.13551,0.0103226,11.1708,0.00802165,0.569136,218967
strong,1024,1048576,2,524288,AS2,2,4,6,583,9.14869e-09,12.7653,1.06809,0.0102748,10.557,0.0108757,0.544353,218967
strong,1024,1048576,2,524288,BJ,0,4,7,628,8.39677e-09,12.1387,0.820864,0.0166784,10.1106,0.00769063,0.57676,218967
strong,1024,1048576,2,524288,AS1,1,4,7,618,7.69727e-09,13.5054,1.13565,0.0107108,11.1662,0.00762574,0.576401,218967
strong,1024,1048576,2,524288,AS2,2,4,7,583,9.14869e-09,12.7738,1.08061,0.0327324,10.5602,0.0250496,0.53049,218967
strong,1024,1048576,2,524288,BJ,0,4,8,628,8.39677e-09,12.1399,0.819973,0.0180437,10.0988,0.0316595,0.571511,218967
strong,1024,1048576,2,524288,AS1,1,4,8,618,7.69727e-09,13.5054,1.12919,0.00372716,11.1786,0.00695311,0.571221,218967
strong,1024,1048576,2,524288,AS2,2,4,8,583,9.14869e-09,12.7647,1.07224,0.0284957,10.5566,0.0276181,0.530367,218967
strong,1024,1048576,2,524288,BJ,0,4,9,628,8.39677e-09,12.1381,0.818259,0.00940536,10.112,0.00706928,0.579825,218967
strong,1024,1048576,2,524288,AS1,1,4,9,618,7.69727e-09,13.5172,1.14784,0.0294649,11.1649,0.0127797,0.572897,218967
strong,1024,1048576,2,524288,AS2,2,4,9,583,9.14869e-09,12.7832,1.09611,0.0384032,10.5542,0.00946519,0.539225,218967
strong,1024,1048576,2,524288,BJ,0,4,10,628,8.39677e-09,12.138,0.814316,0.00985769,10.1071,0.0139346,0.57982,218967
strong,1024,1048576,2,524288,AS1,1,4,10,618,7.69727e-09,13.4986,1.13432,0.0265938,11.1609,0.0232409,0.566462,218967
strong,1024,1048576,2,524288,AS2,2,4,10,583,9.14869e-09,12.7635,1.07147,0.025356,10.5623,0.0205157,0.533376,218967
strong,2048,4194304,2,2097152,BJ,0,4,1,1215,9.36541e-09,102.213,10.3282,0.355247,79.8009,0.20357,6.27632,218967
strong,2048,4194304,2,2097152,AS1,1,4,1,1150,9.92848e-09,113.785,10.0354,0.0364014,89.1592,0.0744122,7.43256,218967
