scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
weak,1448,2096704,32,66608,BJ,0,4,1,1025,9.50055e-09,2.60147,0.163555,0.0058067,2.15038,0.0538726,0.107839,218979
weak,1448,2096704,32,66608,AS1,1,4,1,959,9.15483e-09,3.07675,0.261066,0.00947396,2.47814,0.131597,0.0917921,218979
weak,1448,2096704,32,66608,AS2,2,4,1,960,9.97051e-09,3.23067,0.268886,0.00988967,2.61151,0.138407,0.0949538,218979
weak,1448,2096704,32,66608,BJ,0,4,2,1025,9.50055e-09,2.5993,0.162796,0.0106403,2.07484,0.143971,0.0957637,218979
weak,1448,2096704,32,66608,AS1,1,4,2,959,9.15483e-09,3.0764,0.270601,0.019336,2.54135,0.0545459,0.0931636,218979
weak,1448,2096704,32,66608,AS2,2,4,2,960,9.97051e-09,3.20075,0.265222,0.0108476,2.5935,0.131811,0.0939693,218979
weak,1448,2096704,32,66608,BJ,0,4,3,1025,9.50055e-09,2.59928,0.169183,0.0131517,2.14432,0.0593614,0.0997937,218979
weak,1448,2096704,32,66608,AS1,1,4,3,959,9.15483e-09,3.07645,0.265737,0.0131465,2.45429,0.148183,0.0920635,218979
weak,1448,2096704,32,66608,AS2,2,4,3,960,9.97051e-09,3.20237,0.272289,0.0109858,2.67131,0.0430924,0.0970348,218979
weak,1448,2096704,32,66608,BJ,0,4,4,1025,9.50055e-09,2.60028,0.162623,0.00961905,2.10213,0.113869,0.0976974,218979
weak,1448,2096704,32,66608,AS1,1,4,4,959,9.15483e-09,3.06567,0.263798,0.0122919,2.46711,0.125788,0.0928779,218979
weak,1448,2096704,32,66608,AS2,2,4,4,960,9.97051e-09,3.19626,0.259556,0.0112451,2.57694,0.154281,0.0912727,218979
weak,1448,2096704,32,66608,BJ,0,4,5,1025,9.50055e-09,2.63558,0.168223,0.0123587,2.16082,0.0784052,0.101423,218979
weak,1448,2096704,32,66608,AS1,1,4,5,959,9.15483e-09,3.07648,0.278101,0.0186685,2.53975,0.0430415,0.096166,218979
weak,1448,2096704,32,66608,AS2,2,4,5,960,9.97051e-09,3.20179,0.266128,0.0166999,2.58954,0.136211,0.0931458,218979
weak,1448,2096704,32,66608,BJ,0,4,6,1025,9.50055e-09,2.60161,0.168937,0.0130175,2.14911,0.0564273,0.100572,218979
weak,1448,2096704,32,66608,AS1,1,4,6,959,9.15483e-09,3.07242,0.268189,0.00553586,2.5232,0.0559028,0.104045,218979
weak,1448,2096704,32,66608,AS2,2,4,6,960,9.97051e-09,3.20463,0.267762,0.0110077,2.58993,0.137992,0.0928049,218979
weak,1448,2096704,32,66608,BJ,0,4,7,1025,9.50055e-09,2.60204,0.164158,0.00611053,2.15335,0.0528049,0.105967,218979
weak,1448,2096704,32,66608,AS1,1,4,7,959,9.15483e-09,3.07386,0.270861,0.00587533,2.53053,0.0493359,0.102433,218979
weak,1448,2096704,32,66608,AS2,2,4,7,960,9.97051e-09,3.20395,0.266643,0.0107325,2.59415,0.130782,0.0958509,218979
weak,1448,2096704,32,66608,BJ,0,4,8,1025,9.50055e-09,2.59718,0.163056,0.0112787,2.07586,0.140208,0.0961078,218979
weak,1448,2096704,32,66608,AS1,1,4,8,959,9.15483e-09,3.07076,0.26417,0.0125707,2.45396,0.142905,0.0932048,218979
weak,1448,2096704,32,66608,AS2,2,4,8,960,9.97051e-09,3.20912,0.269528,0.0135696,2.59558,0.134151,0.093481,218979
weak,1448,2096704,32,66608,BJ,0,4,9,1025,9.50055e-09,2.59781,0.170165,0.0150786,2.14445,0.0575594,0.100161,218979
weak,1448,2096704,32,66608,AS1,1,4,9,959,9.15483e-09,3.06908,0.268547,0.00534831,2.52187,0.0535682,0.103735,218979
weak,1448,2096704,32,66608,AS2,2,4,9,960,9.97051e-09,3.21353,0.273721,0.0127556,2.67622,0.0470551,0.0967779,218979
weak,1448,2096704,32,66608,BJ,0,4,10,1025,9.50055e-09,2.60081,0.163903,0.0057292,2.15258,0.0518364,0.106412,218979
weak,1448,2096704,32,66608,AS1,1,4,10,959,9.15483e-09,3.08162,0.266406,0.0107438,2.52128,0.0785299,0.0973822,218979
weak,1448,2096704,32,66608,AS2,2,4,10,960,9.97051e-09,3.21593,0.272995,0.0135244,2.67872,0.0472323,0.0969548,218979
