scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,4,1048576,AS1,1,4,4,1069,8.42689e-09,53.9371,4.87496,0.0585051,42.0877,0.31054,3.40504,218968
strong,2048,4194304,4,1048576,AS2,2,4,4,1115,9.20774e-09,56.3219,5.18048,0.0334966,44.0861,0.16333,3.58482,218968
strong,2048,4194304,4,1048576,BJ,0,4,5,1146,9.85032e-09,48.5816,4.95919,0.01467,37.7727,0.144471,3.10308,218968
strong,2048,4194304,4,1048576,AS1,1,4,5,1069,8.42689e-09,53.8992,4.93617,0.224594,42.127,0.544457,3.3022,218968
strong,2048,4194304,4,1048576,AS2,2,4,5,1115,9.20774e-09,56.3484,5.04744,0.0353429,44.1584,0.112638,3.64343,218968
strong,2048,4194304,4,1048576,BJ,0,4,6,1146,9.85032e-09,48.6229,4.90918,0.0298448,37.7527,0.153185,3.16614,218968
strong,2048,4194304,4,1048576,AS1,1,4,6,1069,8.42689e-09,53.8106,4.89252,0.0877581,42.011,0.616536,3.25584,218968
strong,2048,4194304,4,1048576,AS2,2,4,6,1115,9.20774e-09,56.1798,5.03007,0.0198647,44.0636,0.0534329,3.61962,218968
strong,2048,4194304,4,1048576,BJ,0,4,7,1146,9.85032e-09,48.5626,4.92484,0.0428964,37.736,0.25373,3.04573,218968
strong,2048,4194304,4,1048576,AS1,1,4,7,1069,8.42689e-09,53.9032,4.89176,0.0238181,42.0603,0.29346,3.46302,218968
strong,2048,4194304,4,1048576,AS2,2,4,7,1115,9.20774e-09,56.2488,5.01238,0.0395821,44.0612,0.154589,3.67978,218968
strong,2048,4194304,4,1048576,BJ,0,4,8,1146,9.85032e-09,48.5448,5.03516,0.345841,37.7359,0.523778,2.8571,218968
strong,2048,4194304,4,1048576,AS1,1,4,8,1069,8.42689e-09,53.9821,5.0356,0.0200917,42.0882,0.0958988,3.46451,218968
strong,2048,4194304,4,1048576,AS2,2,4,8,1115,9.20774e-09,56.3083,5.0999,0.0130457,44.0912,0.0717678,3.64321,218968
strong,2048,4194304,4,1048576,BJ,0,4,9,1146,9.85032e-09,48.5434,4.87072,0.0167923,37.767,0.0328971,3.18644,218968
strong,2048,4194304,4,1048576,AS1,1,4,9,1069,8.42689e-09,53.8077,4.93278,0.0175511,42.1838,0.0356866,3.40096,218968
strong,2048,4194304,4,1048576,AS2,2,4,9,1115,9.20774e-09,56.5832,5.10272,0.202727,44.1269,0.827714,3.425,218968
strong,2048,4194304,4,1048576,BJ,0,4,10,1146,9.85032e-09,48.914,5.24171,0.668602,37.7169,0.573168,2.90922,218968
strong,2048,4194304,4,1048576,AS1,1,4,10,1069,8.42689e-09,54.0342,4.91215,0.0140607,42.223,0.0985553,3.5129,218968
strong,2048,4194304,4,1048576,AS2,2,4,10,1115,9.20774e-09,56.5907,5.20482,0.0230158,44.1695,0.266921,3.61011,218968
