scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,16,16384,BJ,0,4,1,309,9.99903e-09,0.192654,0.0124408,0.00120182,0.155171,0.00772872,0.0080047,218970
strong,512,262144,16,16384,AS1,1,4,1,291,8.90873e-09,0.202888,0.0123522,0.000921794,0.165598,0.0086492,0.00756917,218970
strong,512,262144,16,16384,AS2,2,4,1,289,8.49987e-09,0.213526,0.0116362,0.000865594,0.174935,0.0110748,0.00715929,218970
strong,512,262144,16,16384,BJ,0,4,2,309,9.99903e-09,0.192059,0.013737,0.00158385,0.15515,0.00626298,0.00759907,218970
strong,512,262144,16,16384,AS1,1,4,2,291,8.90873e-09,0.201376,0.0114691,0.000956673,0.165603,0.00843042,0.00714323,218970
strong,512,262144,16,16384,AS2,2,4,2,289,8.49987e-09,0.2143,0.0119412,0.00140478,0.17647,0.0101854,0.00694195,218970
strong,512,262144,16,16384,BJ,0,4,3,309,9.99903e-09,0.192163,0.0128882,0.00149922,0.155171,0.00716979,0.00764135,218970
strong,512,262144,16,16384,AS1,1,4,3,291,8.90873e-09,0.202196,0.0115102,0.000992069,0.165612,0.009199,0.00712235,218970
strong,512,262144,16,16384,AS2,2,4,3,289,8.49987e-09,0.210594,0.0115247,0.000944633,0.175117,0.00805619,0.00720536,218970
strong,512,262144,16,16384,BJ,0,4,4,309,9.99903e-09,0.193413,0.0126149,0.00124074,0.155223,0.00865699,0.0076121,218970
strong,512,262144,16,16384,AS1,1,4,4,291,8.90873e-09,0.203157,0.0117915,0.00125522,0.165811,0.00965429,0.00716332,218970
strong,512,262144,16,16384,AS2,2,4,4,289,8.49987e-09,0.210722,0.0120319,0.00146255,0.175269,0.00758269,0.00713521,218970
strong,512,262144,16,16384,BJ,0,4,5,309,9.99903e-09,0.191657,0.0138268,0.00121058,0.155075,0.00586003,0.00757509,218970
strong,512,262144,16,16384,AS1,1,4,5,291,8.90873e-09,0.201806,0.0116997,0.000807712,0.165464,0.00873297,0.0071716,218970
strong,512,262144,16,16384,AS2,2,4,5,289,8.49987e-09,0.212391,0.0113657,0.000858503,0.175287,0.00983351,0.00716421,218970
strong,512,262144,16,16384,BJ,0,4,6,309,9.99903e-09,0.192389,0.0124566,0.00124871,0.155181,0.00785363,0.0075891,218970
strong,512,262144,16,16384,AS1,1,4,6,291,8.90873e-09,0.202322,0.0114572,0.000906101,0.165808,0.0091719,0.00716097,218970
strong,512,262144,16,16384,AS2,2,4,6,289,8.49987e-09,0.21133,0.0114865,0.000889308,0.174952,0.00898572,0.00721028,218970
strong,512,262144,16,16384,BJ,0,4,7,309,9.99903e-09,0.191769,0.0135356,0.00213981,0.154974,0.00672307,0.00708284,218970
strong,512,262144,16,16384,AS1,1,4,7,291,8.90873e-09,0.201838,0.0114889,0.000954008,0.165433,0.00903392,0.00713479,218970
strong,512,262144,16,16384,AS2,2,4,7,289,8.49987e-09,0.210269,0.0115101,0.000919819,0.175073,0.00787061,0.00709589,218970
strong,512,262144,16,16384,BJ,0,4,8,309,9.99903e-09,0.192249,0.0126538,0.00134573,0.15519,0.00744045,0.0076588,218970
strong,512,262144,16,16384,AS1,1,4,8,291,8.90873e-09,0.202162,0.0117104,0.000899461,0.165347,0.0092199,0.00715262,218970
strong,512,262144,16,16384,AS2,2,4,8,289,8.49987e-09,0.211144,0.0114673,0.00093388,0.175182,0.00826098,0.0075096,218970
strong,512,262144,16,16384,BJ,0,4,9,309,9.99903e-09,0.192544,0.0127524,0.00152344,0.155133,0.00769035,0.00765626,218970
strong,512,262144,16,16384,AS1,1,4,9,291,8.90873e-09,0.201834,0.0115145,0.000778005,0.165041,0.00903164,0.00745737,218970
strong,512,262144,16,16384,AS2,2,4,9,289,8.49987e-09,0.211501,0.0113192,0.000783902,0.174975,0.00924932,0.00714426,218970
strong,512,262144,16,16384,BJ,0,4,10,309,9.99903e-09,0.194274,0.0127541,0.0015253,0.155022,0.00984714,0.00736525,218970
strong,512,262144,16,16384,AS1,1,4,10,291,8.90873e-09,0.201923,0.0116143,0.000903744,0.165415,0.00866724,0.00749719,218970
strong,512,262144,16,16384,AS2,2,4,10,289,8.49987e-09,0.211104,0.012495,0.00192439,0.177925,0.00480636,0.0068914,218970
strong,1024,1048576,16,65536,BJ,0,4,1,571,9.18973e-09,1.3926,0.0879606,0.00325185,1.15709,0.020166,0.0587189,218970
strong,1024,1048576,16,65536,AS1,1,4,1,556,9.88594e-09,1.64373,0.13844,0.00641957,1.36401,0.0191094,0.0549229,218970
strong,1024,1048576,16,65536,AS2,2,4,1,551,9.87306e-09,1.66439,0.135973,0.00238826,1.36597,0.037297,0.0576936,218970
strong,1024,1048576,16,65536,BJ,0,4,2,571,9.18973e-09,1.38807,0.0861279,0.00303426,1.15711,0.015292,0.0608418,218970
strong,1024,1048576,16,65536,AS1,1,4,2,556,9.88594e-09,1.64918,0.137432,0.00654548,1.36438,0.0266207,0.0534635,218970
strong,1024,1048576,16,65536,AS2,2,4,2,551,9.87306e-09,1.6689,0.138533,0.00244676,1.36913,0.0365858,0.0573295,218970
strong,1024,1048576,16,65536,BJ,0,4,3,571,9.18973e-09,1.38857,0.0908333,0.00692644,1.15601,0.0124094,0.0601886,218970
strong,1024,1048576,16,65536,AS1,1,4,3,556,9.88594e-09,1.64316,0.137865,0.00303509,1.35251,0.0275044,0.0572263,218970
strong,1024,1048576,16,65536,AS2,2,4,3,551,9.87306e-09,1.66816,0.137325,0.00510495,1.39475,0.0127194,0.0555582,218970
strong,1024,1048576,16,65536,BJ,0,4,4,571,9.18973e-09,1.39113,0.0875556,0.00260174,1.15662,0.0195982,0.0585914,218970
strong,1024,1048576,16,65536,AS1,1,4,4,556,9.88594e-09,1.64473,0.136113,0.00251895,1.3496,0.0331166,0.0580733,218970
strong,1024,1048576,16,65536,AS2,2,4,4,551,9.87306e-09,1.6668,0.138566,0.00495847,1.39346,0.010889,0.0561536,218970
strong,1024,1048576,16,65536,BJ,0,4,5,571,9.18973e-09,1.39226,0.0872227,0.0029471,1.15641,0.0203367,0.0596637,218970
strong,1024,1048576,16,65536,AS1,1,4,5,556,9.88594e-09,1.66412,0.137872,0.00233254,1.34078,0.0589283,0.0583004,218970
strong,1024,1048576,16,65536,AS2,2,4,5,551,9.87306e-09,1.67199,0.138683,0.00632752,1.39563,0.0171725,0.053972,218970
strong,1024,1048576,16,65536,BJ,0,4,6,571,9.18973e-09,1.39028,0.0913764,0.00539435,1.15672,0.0115634,0.0612409,218970
strong,1024,1048576,16,65536,AS1,1,4,6,556,9.88594e-09,1.64476,0.137646,0.00594824,1.36556,0.0208633,0.0534757,218970
strong,1024,1048576,16,65536,AS2,2,4,6,551,9.87306e-09,1.67006,0.140378,0.00793514,1.39151,0.0191786,0.052862,218970
strong,1024,1048576,16,65536,BJ,0,4,7,571,9.18973e-09,1.38916,0.088485,0.00549691,1.15402,0.0196667,0.0581139,218970
strong,1024,1048576,16,65536,AS1,1,4,7,556,9.88594e-09,1.64586,0.139449,0.00861142,1.36011,0.0253068,0.0541679,218970
strong,1024,1048576,16,65536,AS2,2,4,7,551,9.87306e-09,1.66575,0.134101,0.00517341,1.39023,0.0216743,0.0532174,218970
strong,1024,1048576,16,65536,BJ,0,4,8,571,9.18973e-09,1.39445,0.0934112,0.00621922,1.15382,0.0219493,0.0561795,218970
strong,1024,1048576,16,65536,AS1,1,4,8,556,9.88594e-09,1.64095,0.137441,0.00640515,1.36221,0.0201937,0.0541477,218970
strong,1024,1048576,16,65536,AS2,2,4,8,551,9.87306e-09,1.6674,0.133518,0.00265403,1.35833,0.050532,0.0575753,218970
strong,1024,1048576,16,65536,BJ,0,4,9,571,9.18973e-09,1.38806,0.0877277,0.0052425,1.15594,0.0144245,0.0610507,218970
strong,1024,1048576,16,65536,AS1,1,4,9,556,9.88594e-09,1.64552,0.137573,0.00658675,1.36054,0.0256317,0.0547108,218970
strong,1024,1048576,16,65536,AS2,2,4,9,551,9.87306e-09,1.66352,0.133973,0.00249844,1.36194,0.0433368,0.0568856,218970
strong,1024,1048576,16,65536,BJ,0,4,10,571,9.18973e-09,1.3888,0.0925365,0.00623978,1.15597,0.0124337,0.0588107,218970
strong,1024,1048576,16,65536,AS1,1,4,10,556,9.88594e-09,1.64423,0.144025,0.00478981,1.344,0.0357523,0.053477,218970
strong,1024,1048576,16,65536,AS2,2,4,10,551,9.87306e-09,1.66908,0.134845,0.006534,1.3902,0.0252671,0.0524613,218970
strong,2048,4194304,16,262144,BJ,0,4,1,1079,9.60647e-09,11.5144,1.15577,0.0460361,8.91054,0.107805,0.761907,218970
strong,2048,4194304,16,262144,AS1,1,4,1,1066,9.85554e-09,14.8605,1.58684,0.0428612,11.4643,0.213031,0.903275,218970
strong,2048,4194304,16,262144,AS2,2,4,1,1036,8.97052e-09,14.5917,1.54691,0.0407791,11.2687,0.221704,0.877791,218970
strong,2048,4194304,16,262144,BJ,0,4,2,1079,9.60647e-09,11.5254,1.13348,0.0336639,8.91073,0.142977,0.76473,218970
strong,2048,4194304,16,262144,AS1,1,4,2,1066,9.85554e-09,14.8604,1.55295,0.0211747,11.4428,0.281708,0.89533,218970
strong,2048,4194304,16,262144,AS2,2,4,2,1036,8.97052e-09,14.6587,1.54807,0.0295328,11.1858,0.357484,0.890257,218970
strong,2048,4194304,16,262144,BJ,0,4,3,1079,9.60647e-09,11.5212,1.14375,0.0428275,8.91361,0.123101,0.765081,218970
strong,2048,4194304,16,262144,AS1,1,4,3,1066,9.85554e-09,14.9336,1.64886,0.100239,11.436,0.246217,0.910754,218970
strong,2048,4194304,16,262144,AS2,2,4,3,1036,8.97052e-09,14.6481,1.66173,0.0126863,10.9092,0.406719,0.945848,218970
strong,2048,4194304,16,262144,BJ,0,4,4,1079,9.60647e-09,11.522,1.12445,0.0281875,8.91562,0.13602,0.771353,218970
strong,2048,4194304,16,262144,AS1,1,4,4,1066,9.85554e-09,14.7819,1.55266,0.0341689,11.302,0.325106,0.917963,218970
strong,2048,4194304,16,262144,AS2,2,4,4,1036,8.97052e-09,14.636,1.54669,0.0517596,11.1765,0.369543,0.878368,218970
strong,2048,4194304,16,262144,BJ,0,4,5,1079,9.60647e-09,11.5381,1.11353,0.0264474,8.91471,0.179909,0.756885,218970
strong,2048,4194304,16,262144,AS1,1,4,5,1066,9.85554e-09,14.8995,1.57991,0.0236892,11.4918,0.211826,0.911058,218970
strong,2048,4194304,16,262144,AS2,2,4,5,1036,8.97052e-09,14.6275,1.59231,0.0144378,11.163,0.190691,0.953373,218970
strong,2048,4194304,16,262144,BJ,0,4,6,1079,9.60647e-09,11.5232,1.14429,0.0434127,8.91449,0.138199,0.75075,218970
strong,2048,4194304,16,262144,AS1,1,4,6,1066,9.85554e-09,14.8513,1.59843,0.0423,11.3176,0.366454,0.886538,218970
strong,2048,4194304,16,262144,AS2,2,4,6,1036,8.97052e-09,14.64,1.5519,0.0182728,11.2512,0.166746,0.944519,218970
strong,2048,4194304,16,262144,BJ,0,4,7,1079,9.60647e-09,11.5388,1.13125,0.017069,8.90704,0.160802,0.76318,218970
strong,2048,4194304,16,262144,AS1,1,4,7,1066,9.85554e-09,14.8846,1.64606,0.0215429,11.2159,0.323372,0.961873,218970
strong,2048,4194304,16,262144,AS2,2,4,7,1036,8.97052e-09,14.6635,1.55274,0.0604415,11.2537,0.301339,0.876485,218970
strong,2048,4194304,16,262144,BJ,0,4,8,1079,9.60647e-09,11.5495,1.12412,0.0252661,8.90974,0.179347,0.761399,218970
strong,2048,4194304,16,262144,AS1,1,4,8,1066,9.85554e-09,14.8748,1.64934,0.0137803,11.3178,0.176379,0.982777,218970
strong,2048,4194304,16,262144,AS2,2,4,8,1036,8.97052e-09,14.6957,1.5319,0.042066,11.2871,0.319494,0.877695,218970
strong,2048,4194304,16,262144,BJ,0,4,9,1079,9.60647e-09,11.5267,1.13957,0.0407377,8.91703,0.107675,0.784321,218970
strong,2048,4194304,16,262144,AS1,1,4,9,1066,9.85554e-09,14.8104,1.58325,0.0225073,11.427,0.188753,0.914654,218970
strong,2048,4194304,16,262144,AS2,2,4,9,1036,8.97052e-09,14.648,1.55807,0.0607932,11.2024,0.338007,0.877463,218970
strong,2048,4194304,16,262144,BJ,0,4,10,1079,9.60647e-09,11.5247,1.14875,0.0352778,8.92002,0.100715,0.774402,218970
strong,2048,4194304,16,262144,AS1,1,4,10,1066,9.85554e-09,14.8729,1.63264,0.0141422,11.4229,0.0949463,0.969648,218970
strong,2048,4194304,16,262144,AS2,2,4,10,1036,8.97052e-09,14.5958,1.60608,0.0754168,11.2691,0.156373,0.886966,218970
