scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,4,65536,BJ,0,4,1,299,9.16747e-09,0.717919,0.0527119,0.00245712,0.597022,0.00520769,0.0307039,213291
strong,512,262144,4,65536,AS1,1,4,1,288,8.47553e-09,0.817265,0.0753899,0.00363558,0.674223,0.00801629,0.0300376,213291
strong,512,262144,4,65536,AS2,2,4,1,292,8.75927e-09,0.841642,0.0768991,0.00366837,0.696552,0.00742871,0.0311275,213291
strong,512,262144,4,65536,AS1,1,4,2,288,8.47553e-09,0.81655,0.0758608,0.00387334,0.674305,0.00823607,0.0304269,213291
strong,512,262144,4,65536,AS2,2,4,2,292,8.75927e-09,0.840327,0.0764858,0.00301618,0.696684,0.00630244,0.0306294,213291
strong,512,262144,4,65536,BJ,0,4,2,299,9.16747e-09,0.718044,0.053555,0.00293741,0.596844,0.00595836,0.031344,213291
strong,512,262144,4,65536,AS2,2,4,3,292,8.75927e-09,0.838137,0.0756034,0.00361204,0.694809,0.00790602,0.0309681,213291
strong,512,262144,4,65536,BJ,0,4,3,299,9.16747e-09,0.722652,0.0576403,0.00243464,0.596611,0.00946328,0.0313716,213291
strong,512,262144,4,65536,AS1,1,4,3,288,8.47553e-09,0.81881,0.0758747,0.00364206,0.675546,0.00803075,0.0300693,213291
strong,1024,1048576,4,262144,BJ,0,4,1,577,9.65072e-09,5.64228,0.409995,0.0171267,4.65197,0.0442667,0.29198,213291
strong,1024,1048576,4,262144,AS1,1,4,1,553,9.99784e-09,6.79655,0.710336,0.0464213,5.4866,0.0906256,0.325578,213291
strong,1024,1048576,4,262144,AS2,2,4,1,578,9.9035e-09,7.16159,0.730584,0.0298403,5.79498,0.135374,0.343872,213291
strong,1024,1048576,4,262144,AS1,1,4,2,553,9.99784e-09,6.82985,0.695544,0.0293553,5.52505,0.0845506,0.333297,213291
strong,1024,1048576,4,262144,AS2,2,4,2,578,9.9035e-09,7.19287,0.73605,0.0460553,5.8119,0.0838542,0.345126,213291
strong,1024,1048576,4,262144,BJ,0,4,2,577,9.65072e-09,5.63761,0.409252,0.0160479,4.65373,0.0393585,0.288755,213291
strong,1024,1048576,4,262144,AS2,2,4,3,578,9.9035e-09,7.20439,0.735362,0.0374936,5.82326,0.0755072,0.343066,213291
strong,1024,1048576,4,262144,BJ,0,4,3,577,9.65072e-09,5.63948,0.408304,0.0102424,4.65195,0.0392339,0.287788,213291
strong,1024,1048576,4,262144,AS1,1,4,3,553,9.99784e-09,6.82495,0.704214,0.0391988,5.50032,0.141478,0.329221,213291
