n,unknowns,processes,local_rows,local_unknowns,method,overlap,repeats,mean_iterations,std_iterations,mean_relative_residual,std_relative_residual,mean_total_time,std_total_time,mean_spmv_time,std_spmv_time,mean_halo_time,std_halo_time,mean_preconditioner_time,std_preconditioner_time,mean_reduction_time,std_reduction_time,mean_vector_time,std_vector_time
1024,1048576,1,1024,1048576,AS2,2,3,383.0,0.0,9.32925e-09,0.0,26.715366666666668,0.9169013378403014,2.38243,0.03006010146356803,0.005131993333333334,0.006354689712813155,21.236933333333333,0.8566479226224346,0.0012662666666666666,8.414809405645104e-05,1.5250933333333334,0.0562601780421404
1024,1048576,4,256,262144,BJ,0,3,577.0,0.0,9.65072e-09,0.0,15.469806666666667,7.134582940588282,1.3784086666666666,0.6913767022292068,0.6885679,0.5646533837616933,11.259496666666667,4.9633418577641155,8.154287,6.4639110969448685,0.819319,0.40994546569147466
1024,1048576,4,256,262144,AS1,1,3,553.0,0.0,9.99784e-09,0.0,23.98326666666667,1.1074512013327422,2.62982,0.04894147934012623,1.60873,0.056536956939686786,17.555833333333336,0.7718774600500613,14.931633333333334,0.8141543915826611,1.0508413333333333,0.1128600017071298
1024,1048576,4,256,262144,AS2,2,3,578.0,0.0,9.9035e-09,0.0,23.907233333333334,1.3108907671249095,2.6137166666666665,0.5253490420980448,1.6653566666666666,0.5228740504493729,17.3359,0.6033340368320033,14.450033333333334,1.1291611148695004,1.30688,0.08548180917598787
1024,1048576,16,64,65536,BJ,0,3,571.0,0.0,9.18973e-09,0.0,2.2108533333333336,0.3004330015716206,0.19012933333333334,0.04003846112593906,0.039591553333333335,0.026643895899934253,1.6276733333333333,0.03894410396110464,0.3957586666666667,0.3050300417243084,0.07968663333333334,0.001271726799801491
1024,1048576,16,64,65536,AS1,1,3,556.0,0.0,9.88594e-09,0.0,2.5384966666666666,0.2065768729391878,0.21354733333333334,0.013707020731484049,0.022423433333333333,0.009440800950307835,1.9881333333333333,0.07264816056400417,0.35710766666666666,0.18901772782025855,0.0862743,0.011191780829251437
1024,1048576,16,64,65536,AS2,2,3,551.0,0.0,9.87306e-09,0.0,2.5487033333333335,0.15602831228124378,0.22545933333333334,0.019252409130634352,0.030287133333333334,0.014970512550455088,2.0135433333333332,0.0365326598173926,0.3179593333333333,0.145424214937999,0.0805538,0.0017302579114108919
1024,1048576,32,32,32768,BJ,0,3,596.0,0.0,8.20908e-09,0.0,1.9790666666666668,0.4212608324225423,0.24042133333333335,0.06230834626543489,0.17239000000000002,0.05277950158915864,0.8581446666666667,0.013089630870782125,1.026929,0.38260133061843893,0.04654436666666667,0.010133458028399454
1024,1048576,32,32,32768,AS1,1,3,562.0,0.0,8.79959e-09,0.0,1.4621833333333332,0.17173803665272683,0.1078635,0.03253488326780964,0.0477048,0.027210367918865046,1.0145183333333332,0.07452369762923282,0.4555576666666667,0.12302381395621474,0.0403925,0.0015307763128556712
1024,1048576,32,32,32768,AS2,2,3,571.0,0.0,9.77984e-09,0.0,1.3114333333333335,0.12156089269717181,0.08641496666666666,0.006518152506142621,0.020671500000000002,0.006410621872330329,1.046959,0.059987262006196,0.28879266666666664,0.03954575903094204,0.04055946666666667,0.0014774722682112608
2048,4194304,1,2048,4194304,BJ,0,3,764.0,0.0,9.63899e-09,0.0,206.706,1.3590158203641354,22.711466666666666,0.3155148385311434,0.0044438766666666666,0.00013599342202229225,153.20166666666668,1.5793449063878784,0.00312965,5.724264494238544e-05,15.2423,0.24095534856068312
2048,4194304,1,2048,4194304,AS1,1,3,764.0,0.0,9.63899e-09,0.0,238.27033333333333,2.7076119244332926,22.6206,0.39110109946150684,0.00465827,6.941250823878948e-05,184.477,2.2487723317401405,0.0039072333333333336,0.00046722815169179756,15.4078,0.18097148946726366
2048,4194304,1,2048,4194304,AS2,2,3,764.0,0.0,9.63899e-09,0.0,239.52466666666666,3.0384457101178097,22.959533333333333,0.6634135989963829,0.011877083333333333,0.0063715747269284485,185.416,2.180663201872313,0.007251199999999999,0.006426831918729476,15.4409,0.10075102977141275
2048,4194304,4,512,1048576,BJ,0,3,1146.0,0.0,9.85032e-09,0.0,274.3546666666667,13.179241568972538,29.906066666666668,1.0728775994181865,22.800366666666665,1.424625973135873,202.605,10.424518837816931,209.439,13.03208505957508,17.0889,1.2411189185569602
2048,4194304,4,512,1048576,AS1,1,3,1069.0,0.0,8.42689e-09,0.0,311.77233333333334,5.41908630059841,32.1895,1.390881630477589,22.545633333333335,0.8867881501989824,235.829,2.7905925893974555,239.09133333333332,4.79083472198044,16.85643333333333,0.35759765565972745
2048,4194304,4,512,1048576,AS2,2,3,1115.0,0.0,9.20774e-09,0.0,319.4053333333333,12.532864889295405,32.81453333333333,2.933470624249259,23.359666666666666,1.4001897204783833,242.52233333333334,9.556636559654928,242.83666666666667,11.45640180568634,16.386766666666666,0.3208482870973973
2048,4194304,16,128,262144,BJ,0,3,1079.0,0.0,9.60647e-09,0.0,30.251033333333332,8.20062905473314,3.8128466666666667,1.2596202556458567,2.1948226666666666,1.1443908521573096,13.117033333333334,0.7098634258315702,16.26133,8.209782630843522,1.1852,0.06717581335570115
2048,4194304,16,128,262144,AS1,1,3,1066.0,0.0,9.85554e-09,0.0,36.5657,3.8498262727037442,3.97816,0.46176662428114024,1.8710466666666667,0.46129082814785444,19.671233333333333,0.7828334199134158,18.540266666666668,3.8196030439475432,1.26439,0.055940733817138995
