scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,512,262144,16,16384,BJ,0,4,1,309,9.99903e-09,0.193017,0.0134031,0.00209377,0.154926,0.00782877,0.00753416,216358
strong,512,262144,16,16384,AS1,1,4,1,291,8.90873e-09,0.201775,0.0116766,0.00115633,0.165215,0.00894625,0.00718867,216358
strong,512,262144,16,16384,AS2,2,4,1,289,8.49987e-09,0.21105,0.0119692,0.000880048,0.175068,0.00816982,0.00712517,216358
strong,512,262144,16,16384,BJ,0,4,2,309,9.99903e-09,0.191842,0.0130004,0.00121117,0.155039,0.00689001,0.00758945,216358
strong,512,262144,16,16384,AS1,1,4,2,291,8.90873e-09,0.201183,0.0117795,0.000964749,0.165489,0.00800057,0.00718134,216358
strong,512,262144,16,16384,AS2,2,4,2,289,8.49987e-09,0.210475,0.0118941,0.00114329,0.17683,0.00631999,0.0066401,216358
strong,512,262144,16,16384,BJ,0,4,3,309,9.99903e-09,0.190964,0.0130679,0.00182063,0.155157,0.0058014,0.00763756,216358
strong,512,262144,16,16384,AS1,1,4,3,291,8.90873e-09,0.201497,0.0114357,0.000917014,0.165182,0.00910976,0.00704682,216358
strong,512,262144,16,16384,AS2,2,4,3,289,8.49987e-09,0.210766,0.0142598,0.00193376,0.177917,0.00273728,0.00689395,216358
strong,512,262144,16,16384,BJ,0,4,4,309,9.99903e-09,0.192984,0.0131681,0.00180665,0.155021,0.00764503,0.00782138,216358
strong,512,262144,16,16384,AS1,1,4,4,291,8.90873e-09,0.201611,0.0129852,0.00199141,0.166487,0.00679385,0.00663679,216358
strong,512,262144,16,16384,AS2,2,4,4,289,8.49987e-09,0.211186,0.0124307,0.00160921,0.175184,0.00766606,0.00717455,216358
strong,512,262144,16,16384,BJ,0,4,5,309,9.99903e-09,0.190944,0.0127429,0.00136679,0.155013,0.00637576,0.00749944,216358
strong,512,262144,16,16384,AS1,1,4,5,291,8.90873e-09,0.201245,0.0131646,0.00173709,0.167066,0.00565647,0.00665337,216358
strong,512,262144,16,16384,AS2,2,4,5,289,8.49987e-09,0.209909,0.0115157,0.000935741,0.175231,0.00732216,0.00711857,216358
