scaling,grid_size,unknowns,processes,local_unknowns,method,overlap,sgs_sweeps,repeat,iterations,relative_residual,total_time,spmv_time,halo_time,preconditioner_time,reduction_time,vector_time,job_id
strong,2048,4194304,8,524288,BJ,0,4,1,1110,8.89002e-09,23.7059,2.26286,0.0143823,18.3126,0.238482,1.56915,216364
strong,2048,4194304,8,524288,AS1,1,4,1,1066,9.93073e-09,28.0468,2.8048,0.0190596,21.6579,0.152055,1.81238,216364
strong,2048,4194304,8,524288,AS2,2,4,1,1106,9.51073e-09,29.233,2.91665,0.0124717,22.6579,0.0466138,1.89894,216364
strong,2048,4194304,8,524288,BJ,0,4,2,1110,8.89002e-09,23.7291,2.35972,0.0213789,18.3051,0.416185,1.46305,216364
strong,2048,4194304,8,524288,AS1,1,4,2,1066,9.93073e-09,28.0071,2.68853,0.0316612,21.6316,0.478342,1.70985,216364
strong,2048,4194304,8,524288,AS2,2,4,2,1106,9.51073e-09,29.208,2.94192,0.0136216,22.7036,0.044185,1.8668,216364
strong,2048,4194304,8,524288,BJ,0,4,3,1110,8.89002e-09,23.711,2.38597,0.0339871,18.2766,0.377653,1.47345,216364
strong,2048,4194304,8,524288,AS1,1,4,3,1066,9.93073e-09,28.022,2.65717,0.0476104,21.6649,0.503126,1.70987,216364
strong,2048,4194304,8,524288,AS2,2,4,3,1106,9.51073e-09,29.2862,2.85299,0.0369968,22.6555,0.301578,1.85791,216364
strong,2048,4194304,8,524288,BJ,0,4,4,1110,8.89002e-09,23.7453,2.37892,0.0193472,18.3415,0.359329,1.47656,216364
strong,2048,4194304,8,524288,AS1,1,4,4,1066,9.93073e-09,27.9893,2.78561,0.0304709,21.6569,0.0842538,1.82384,216364
strong,2048,4194304,8,524288,AS2,2,4,4,1106,9.51073e-09,29.2106,2.92831,0.0240169,22.639,0.140105,1.87772,216364
strong,2048,4194304,8,524288,BJ,0,4,5,1110,8.89002e-09,23.5895,2.39846,0.0171453,18.2901,0.102178,1.54491,216364
strong,2048,4194304,8,524288,AS1,1,4,5,1066,9.93073e-09,28.0063,2.83177,0.0311093,21.7407,0.0836322,1.75945,216364
strong,2048,4194304,8,524288,AS2,2,4,5,1106,9.51073e-09,29.2425,2.95352,0.0130289,22.6832,0.130118,1.87627,216364
